dataset,classifier,repeat,split_seed,n_train,n_test,n_features,n_classes,best_params,primary_metric,primary_value,secondary_metric,secondary_value,tertiary_metric,tertiary_value,avg_rrc_size,max_rrc_size,rrc_rc_ratio,elapsed_seconds,status,error
spam,ips_knn,3,2000,3680,921,57,2,"{""k"": 8}",avg_rrc_size,27.735070575461457,max_rrc_size,57.0,,,27.735070575461457,57.0,0.4865801855344115,369.341,ok,
spam,knn,3,2000,3680,921,57,2,"{""n_neighbors"": 12, ""weights"": ""distance""}",size,684,,,,,,,,0.0,ok,
spam,logistic_regression,3,2000,3680,921,57,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,3,2000,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,892,size,51738,,,,,,0.077,ok,
spam,decision_tree,3,2000,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,9.156351791530945,,,,0.027,ok,
spam,random_forest,3,2000,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,46,,,,,,0.809,ok,
spam,fcalc,3,2000,3680,921,57,2,"{""cv_f1"": 0.8339257142603428, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,3,2000,3680,921,57,2,"{""cv_f1"": 0.8042383165168483, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 50, ""subsample_size"": 7}",size,5700,num_iters,50,,,,,,0.0,ok,
spam,naive_bayes,4,2001,3680,921,57,2,"{""var_smoothing"": 1e-09}",size,230,,,,,,,,0.0,ok,
spam,xgboost,4,2001,3680,921,57,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
spam,ips_knn,4,2001,3680,921,57,2,"{""k"": 8}",avg_rrc_size,27.830618892508145,max_rrc_size,57.0,,,27.830618892508145,57.0,0.4882564717983885,364.918,ok,
spam,knn,4,2001,3680,921,57,2,"{""n_neighbors"": 8, ""weights"": ""distance""}",size,456,,,,,,,,0.0,ok,
spam,logistic_regression,4,2001,3680,921,57,2,"{""C"": 10, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,4,2001,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,876,size,50810,,,,,,0.075,ok,
spam,decision_tree,4,2001,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.812160694896852,,,,0.026,ok,
spam,random_forest,4,2001,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,49,,,,,,0.827,ok,
spam,fcalc,4,2001,3680,921,57,2,"{""cv_f1"": 0.8291096723138679, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,4,2001,3680,921,57,2,"{""cv_f1"": 0.8827963948757048, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 10}",size,4560,num_iters,40,,,,,,0.0,ok,
spam,naive_bayes,5,2002,3680,921,57,2,"{""var_smoothing"": 1e-09}",size,230,,,,,,,,0.0,ok,
spam,xgboost,5,2002,3680,921,57,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
spam,ips_knn,5,2002,3680,921,57,2,"{""k"": 7}",avg_rrc_size,27.552660152008688,max_rrc_size,57.0,,,27.552660152008688,57.0,0.4833800026668191,361.868,ok,
spam,knn,5,2002,3680,921,57,2,"{""n_neighbors"": 18, ""weights"": ""distance""}",size,1026,,,,,,,,0.0,ok,
spam,logistic_regression,5,2002,3680,921,57,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,5,2002,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,885,size,51332,,,,,,0.073,ok,
spam,decision_tree,5,2002,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.71444082519001,,,,0.027,ok,
spam,random_forest,5,2002,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,47,,,,,,0.813,ok,
spam,fcalc,5,2002,3680,921,57,2,"{""cv_f1"": 0.83260514646013, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,5,2002,3680,921,57,2,"{""cv_f1"": 0.8511027540831932, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 50, ""subsample_size"": 7}",size,5700,num_iters,50,,,,,,0.0,ok,
spam,naive_bayes,6,2003,3680,921,57,2,"{""var_smoothing"": 1e-09}",size,230,,,,,,,,0.0,ok,
spam,xgboost,6,2003,3680,921,57,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
spam,ips_knn,6,2003,3680,921,57,2,"{""k"": 6}",avg_rrc_size,28.026058631921824,max_rrc_size,57.0,,,28.026058631921824,57.0,0.49168523915652323,366.679,ok,
spam,knn,6,2003,3680,921,57,2,"{""n_neighbors"": 10, ""weights"": ""distance""}",size,570,,,,,,,,0.0,ok,
spam,logistic_regression,6,2003,3680,921,57,2,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,6,2003,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,58,,,,,,,,0.0,ok,
spam,decision_tree,6,2003,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,9.33441910966341,,,,0.027,ok,
spam,random_forest,6,2003,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,46,,,,,,0.814,ok,
spam,fcalc,6,2003,3680,921,57,2,"{""cv_f1"": 0.8323876914068045, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,6,2003,3680,921,57,2,"{""cv_f1"": 0.8744177341216487, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 10, ""subsample_size"": 9}",size,1140,num_iters,10,,,,,,0.0,ok,
spam,naive_bayes,7,2004,3680,921,57,2,"{""var_smoothing"": 1e-09}",size,230,,,,,,,,0.0,ok,
spam,xgboost,7,2004,3680,921,57,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
spam,ips_knn,7,2004,3680,921,57,2,"{""k"": 11}",avg_rrc_size,28.17155266015201,max_rrc_size,57.0,,,28.17155266015201,57.0,0.4942377659675791,364.773,ok,
spam,knn,7,2004,3680,921,57,2,"{""n_neighbors"": 12, ""weights"": ""distance""}",size,684,,,,,,,,0.0,ok,
spam,logistic_regression,7,2004,3680,921,57,2,"{""C"": 10, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,7,2004,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,58,,,,,,,,0.0,ok,
spam,decision_tree,7,2004,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,9.122692725298588,,,,0.026,ok,
spam,random_forest,7,2004,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,46,,,,,,0.806,ok,
spam,fcalc,7,2004,3680,921,57,2,"{""cv_f1"": 0.8400172849888072, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,7,2004,3680,921,57,2,"{""cv_f1"": 0.86549205497111, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 30, ""subsample_size"": 6}",size,3420,num_iters,30,,,,,,0.0,ok,
spam,naive_bayes,8,2005,3680,921,57,2,"{""var_smoothing"": 1e-09}",size,230,,,,,,,,0.0,ok,
spam,xgboost,8,2005,3680,921,57,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
spam,ips_knn,8,2005,3680,921,57,2,"{""k"": 12}",avg_rrc_size,29.662323561346362,max_rrc_size,57.0,,,29.662323561346362,57.0,0.5203916414271291,377.183,ok,
spam,knn,8,2005,3680,921,57,2,"{""n_neighbors"": 14, ""weights"": ""distance""}",size,798,,,,,,,,0.0,ok,
spam,logistic_regression,8,2005,3680,921,57,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,8,2005,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,875,size,50752,,,,,,0.074,ok,
spam,decision_tree,8,2005,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.928338762214985,,,,0.027,ok,
spam,random_forest,8,2005,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,44,,,,,,0.272,ok,
spam,fcalc,8,2005,3680,921,57,2,"{""cv_f1"": 0.8235088198892873, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,8,2005,3680,921,57,2,"{""cv_f1"": 0.8084480336486461, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 40, ""subsample_size"": 1}",size,4560,num_iters,40,,,,,,0.0,ok,
spam,naive_bayes,9,2006,3680,921,57,2,"{""var_smoothing"": 1e-09}",size,230,,,,,,,,0.0,ok,
spam,xgboost,9,2006,3680,921,57,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
spam,ips_knn,9,2006,3680,921,57,2,"{""k"": 4}",avg_rrc_size,27.150922909880563,max_rrc_size,57.0,,,27.150922909880563,57.0,0.4763319808750976,363.069,ok,
spam,knn,9,2006,3680,921,57,2,"{""n_neighbors"": 3, ""weights"": ""distance""}",size,171,,,,,,,,0.0,ok,
spam,logistic_regression,9,2006,3680,921,57,2,"{""C"": 10, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,9,2006,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,898,size,52086,,,,,,0.078,ok,
spam,decision_tree,9,2006,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",configured_max_depth,10,max_path_features,10.0,avg_path_features,9.51900108577633,,,,0.027,ok,
spam,random_forest,9,2006,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.0,ok,
spam,fcalc,9,2006,3680,921,57,2,"{""cv_f1"": 0.8306690479745764, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,9,2006,3680,921,57,2,"{""cv_f1"": 0.8633859937547941, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 7}",size,4560,num_iters,40,,,,,,0.0,ok,
spam,naive_bayes,10,2007,3680,921,57,2,"{""var_smoothing"": 1e-09}",size,230,,,,,,,,0.0,ok,
spam,xgboost,10,2007,3680,921,57,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
spam,ips_knn,10,2007,3680,921,57,2,"{""k"": 10}",avg_rrc_size,27.889250814332247,max_rrc_size,57.0,,,27.889250814332247,57.0,0.48928510200582886,363.944,ok,
spam,knn,10,2007,3680,921,57,2,"{""n_neighbors"": 15, ""weights"": ""distance""}",size,855,,,,,,,,0.0,ok,
spam,logistic_regression,10,2007,3680,921,57,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,58,,,,,,,,0.0,ok,
spam,svm,10,2007,3680,921,57,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,876,size,50810,,,,,,0.074,ok,
spam,decision_tree,10,2007,3680,921,57,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,9.553745928338762,,,,0.027,ok,
spam,random_forest,10,2007,3680,921,57,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,50,,,,,,0.805,ok,
spam,fcalc,10,2007,3680,921,57,2,"{""cv_f1"": 0.8313769429278048, ""family"": ""proximity"", ""method"": ""proximity""}",size,209760,,,,,,,,0.0,ok,
spam,fcalc_rand,10,2007,3680,921,57,2,"{""cv_f1"": 0.8396761862634168, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 10, ""subsample_size"": 6}",size,1140,num_iters,10,,,,,,0.0,ok,
waveform,naive_bayes,1,1998,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,1,1998,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
waveform,ips_knn,1,1998,4000,1000,21,3,"{""k"": 24}",avg_rrc_size,12.062,max_rrc_size,21.0,,,12.062,21.0,0.5743809523809523,73.495,ok,
waveform,knn,1,1998,4000,1000,21,3,"{""n_neighbors"": 70, ""weights"": ""distance""}",size,1470,,,,,,,,0.0,ok,
waveform,logistic_regression,1,1998,4000,1000,21,3,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,1,1998,4000,1000,21,3,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
waveform,decision_tree,1,1998,4000,1000,21,3,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,5,max_path_features,5.0,avg_path_features,4.876,,,,0.023,ok,
waveform,random_forest,1,1998,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
waveform,fcalc,1,1998,4000,1000,21,3,"{""cv_f1"": 0.756841393935322, ""family"": ""proximity"", ""method"": ""proximity-support""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,1,1998,4000,1000,21,3,"{""cv_f1"": 0.8269855322788701, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 8}",size,3150,num_iters,50,,,,,,0.0,ok,
waveform,naive_bayes,2,1999,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,2,1999,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
waveform,ips_knn,2,1999,4000,1000,21,3,"{""k"": 27}",avg_rrc_size,12.622,max_rrc_size,21.0,,,12.622,21.0,0.601047619047619,75.705,ok,
waveform,knn,2,1999,4000,1000,21,3,"{""n_neighbors"": 92, ""weights"": ""uniform""}",size,1932,,,,,,,,0.0,ok,
waveform,logistic_regression,2,1999,4000,1000,21,3,"{""C"": 0.001, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,2,1999,4000,1000,21,3,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
waveform,decision_tree,2,1999,4000,1000,21,3,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.215,,,,0.038,ok,
waveform,random_forest,2,1999,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,26,,,,,,1.748,ok,
waveform,fcalc,2,1999,4000,1000,21,3,"{""cv_f1"": 0.7416742592074463, ""family"": ""proximity"", ""method"": ""proximity-support""}",size,84000,,,,,,,,0.001,ok,
waveform,fcalc_rand,2,1999,4000,1000,21,3,"{""cv_f1"": 0.7955837582993988, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 50, ""subsample_size"": 7}",size,3150,num_iters,50,,,,,,0.0,ok,
waveform,naive_bayes,3,2000,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,3,2000,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
waveform,ips_knn,3,2000,4000,1000,21,3,"{""k"": 21}",avg_rrc_size,11.077,max_rrc_size,21.0,,,11.077,21.0,0.5274761904761904,71.429,ok,
waveform,knn,3,2000,4000,1000,21,3,"{""n_neighbors"": 48, ""weights"": ""distance""}",size,1008,,,,,,,,0.0,ok,
waveform,logistic_regression,3,2000,4000,1000,21,3,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,3,2000,4000,1000,21,3,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
waveform,decision_tree,3,2000,4000,1000,21,3,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.411,,,,0.039,ok,
waveform,random_forest,3,2000,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.001,ok,
waveform,fcalc,3,2000,4000,1000,21,3,"{""cv_f1"": 0.7401358832537849, ""family"": ""proximity"", ""method"": ""proximity""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,3,2000,4000,1000,21,3,"{""cv_f1"": 0.805785160336318, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 7}",size,3150,num_iters,50,,,,,,0.0,ok,
waveform,naive_bayes,4,2001,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,4,2001,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
waveform,ips_knn,4,2001,4000,1000,21,3,"{""k"": 34}",avg_rrc_size,14.655,max_rrc_size,21.0,,,14.655,21.0,0.6978571428571428,80.526,ok,
waveform,knn,4,2001,4000,1000,21,3,"{""n_neighbors"": 68, ""weights"": ""uniform""}",size,1428,,,,,,,,0.0,ok,
waveform,logistic_regression,4,2001,4000,1000,21,3,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,4,2001,4000,1000,21,3,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
waveform,decision_tree,4,2001,4000,1000,21,3,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.437,,,,0.039,ok,
waveform,random_forest,4,2001,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,10,,,,,,0.0,ok,
waveform,fcalc,4,2001,4000,1000,21,3,"{""cv_f1"": 0.7414455185184842, ""family"": ""proximity"", ""method"": ""proximity-support""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,4,2001,4000,1000,21,3,"{""cv_f1"": 0.7911743015111208, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 40, ""subsample_size"": 9}",size,2520,num_iters,40,,,,,,0.0,ok,
waveform,naive_bayes,5,2002,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,5,2002,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
waveform,ips_knn,5,2002,4000,1000,21,3,"{""k"": 39}",avg_rrc_size,15.931,max_rrc_size,21.0,,,15.931,21.0,0.7586190476190475,84.34,ok,
waveform,knn,5,2002,4000,1000,21,3,"{""n_neighbors"": 70, ""weights"": ""uniform""}",size,1470,,,,,,,,0.0,ok,
waveform,logistic_regression,5,2002,4000,1000,21,3,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,5,2002,4000,1000,21,3,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
waveform,decision_tree,5,2002,4000,1000,21,3,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.189,,,,0.038,ok,
waveform,random_forest,5,2002,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.0,ok,
waveform,fcalc,5,2002,4000,1000,21,3,"{""cv_f1"": 0.7520335030403669, ""family"": ""proximity"", ""method"": ""proximity-support""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,5,2002,4000,1000,21,3,"{""cv_f1"": 0.8039459848767437, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 5}",size,2520,num_iters,40,,,,,,0.0,ok,
waveform,naive_bayes,6,2003,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,6,2003,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
waveform,ips_knn,6,2003,4000,1000,21,3,"{""k"": 31}",avg_rrc_size,14.106,max_rrc_size,21.0,,,14.106,21.0,0.6717142857142857,79.472,ok,
waveform,knn,6,2003,4000,1000,21,3,"{""n_neighbors"": 50, ""weights"": ""uniform""}",size,1050,,,,,,,,0.0,ok,
waveform,logistic_regression,6,2003,4000,1000,21,3,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,22,,,,,,,,0.0,ok,
waveform,svm,6,2003,4000,1000,21,3,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
