dataset,method,metric,k,primary_f1_mean,primary_f1_std,primary_f1_ci95,accuracy_mean,accuracy_ci95,macro_f1_mean,macro_f1_ci95,weighted_f1_mean,weighted_f1_ci95,retained_mean,retained_ci95,compression_ratio_mean,compression_ratio_ci95,runs,repeat_rows
waveform,global_topk,youdens_j,49,0.3414632443411521,0.0069495911560075,0.0049710926377198,0.4983358547655069,0.0033915327792672,0.3414632443411521,0.0049710926377198,0.3400045141332981,0.0049851757712923,49.0,0.0,0.0185395384033295,0.0,10,10
waveform,global_topk,youdens_j,62,0.3376031524827806,0.003283511817719,0.0023487196665978,0.4983358547655067,0.0016292396475404,0.3376031524827806,0.0023487196665978,0.3361222527811883,0.002356522370798,62.0,0.0,0.0234581914491108,0.0,10,10
waveform,global_topk,youdens_j,78,0.3340427246292607,0.0027180423209618,0.0019442352603814,0.497428139183056,0.001117649177645,0.3340427246292607,0.0019442352603814,0.3325456373718,0.0019511113301118,78.0,0.0,0.0295119182746878,0.0,10,10
waveform,global_topk,youdens_j,99,0.3333184895844908,0.0024809115197194,0.0017746138893149,0.4975794251134644,0.0011909214988984,0.3333184895844908,0.0017746138893149,0.3318165766565108,0.0017799181805138,99.0,0.0,0.0374574347332575,5.2319260035460495e-18,10,10
waveform,global_topk,youdens_j,125,0.3329910368130792,0.0014078554797354,0.0010070491706892,0.4980332829046897,0.0004562783661119,0.3329910368130792,0.0010070491706892,0.3314851827936607,0.0010106998313884,125.0,0.0,0.0472947408248202,0.0,10,10
waveform,global_topk,youdens_j,158,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,10,10
waveform,global_topk,youdens_j,200,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,200.0,0.0,0.0756715853197124,0.0,10,10
waveform,global_topk,youdens_j,253,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,253.0,0.0,0.0957245554294361,1.04638520070921e-17,10,10
waveform,global_topk,youdens_j,320,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,320.0,0.0,0.1210745365115399,1.04638520070921e-17,10,10
waveform,global_topk,youdens_j,405,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,405.0,0.0,0.1532349602724177,0.0,10,10
waveform,global_topk,youdens_j,512,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,512.0,0.0,0.1937192584184637,2.09277040141842e-17,10,10
waveform,global_topk,youdens_j,647,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,647.0,0.0,0.2447975785092696,2.09277040141842e-17,10,10
waveform,global_topk,youdens_j,818,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,818.0,0.0,0.3094967839576239,0.0,10,10
waveform,global_topk,youdens_j,1034,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,1034.0,0.0,0.3912220961029132,4.18554080283684e-17,10,10
waveform,global_topk,youdens_j,1308,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,1308.0,0.0,0.4948921679909193,4.18554080283684e-17,10,10
waveform,global_topk,youdens_j,1653,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,1653.0,0.0,0.6254256526674233,0.0,10,10
waveform,global_topk,youdens_j,2090,0.3323232323232323,0.0,0.0,0.497730711043873,8.37108160567368e-17,0.3323232323232323,0.0,0.3308149574412811,0.0,2090.0,0.0,0.7907680665909951,0.0,10,10
waveform,global_topk,youdens_j,2643,0.3343403826787511,5.851389114294502e-17,4.18554080283684e-17,0.502269288956127,8.37108160567368e-17,0.3343403826787511,4.18554080283684e-17,0.3358578125547516,4.18554080283684e-17,2643.0,0.0,1.0,0.0,10,10
waveform,random_topk,random,1,0.4978099266202757,0.0109083361098085,0.00780281143278,0.4979727685325265,0.0077733551525767,0.4978099266202757,0.00780281143278,0.4978136778524029,0.0077974693927962,1.0,0.0,0.0003783579265985,0.0,10,50
waveform,random_topk,random,2,0.4647647682135495,0.011782562185444,0.0084281516449935,0.4997276853252648,0.0071943104477487,0.4647647682135495,0.0084281516449935,0.4653844797195196,0.0084115602874431,2.0,0.0,0.000756715853197,8.174884380540703e-20,10,50
waveform,random_topk,random,3,0.5007625753941355,0.0110349431086805,0.0078933743314956,0.5009379727685326,0.0079471065450099,0.5007625753941355,0.0078933743314956,0.5007698288487592,0.0078844739427087,3.0,0.0,0.0011350737797956,0.0,10,50
waveform,random_topk,random,4,0.4760647285600585,0.0089507071991855,0.0064025053649082,0.4964599092284416,0.0058953566317837,0.4760647285600585,0.0064025053649082,0.4765322688411384,0.0063929506790319,4.0,0.0,0.0015134317063941,1.634976876108141e-19,10,50
waveform,random_topk,random,5,0.4967317926691776,0.0100947701004973,0.0072208618031691,0.4969137670196671,0.0071869636440078,0.4967317926691776,0.0072208618031691,0.4967478078473856,0.0072166051585683,5.0,0.0,0.0018917896329927,1.634976876108141e-19,10,50
waveform,random_topk,random,6,0.4828256710539129,0.0073360317687095,0.0052475163929588,0.4972768532526476,0.0050832051743385,0.4828256710539129,0.0052475163929588,0.4832150126386002,0.0052417504128259,6.0,0.0,0.0022701475595913,0.0,10,50
waveform,random_topk,random,7,0.4968085621462269,0.0076557899191331,0.0054762417023675,0.4970045385779121,0.0054603005745605,0.4968085621462269,0.0054762417023675,0.4968244442723096,0.0054729189965965,7.0,0.0,0.0026485054861899,0.0,10,50
waveform,random_topk,random,8,0.4842236090820145,0.0095099396693828,0.0068025283810779,0.4954311649016641,0.0061379192629269,0.4842236090820145,0.0068025283810779,0.4845639403893849,0.006789720261933,8.0,0.0,0.0030268634127883,3.2699537522162814e-19,10,50
waveform,random_topk,random,9,0.496005939688274,0.0107850260960066,0.0077146068912456,0.4962481089258699,0.0077105981446763,0.496005939688274,0.0077146068912456,0.4960207391777539,0.0077111806031544,9.0,0.0,0.003405221339387,0.0,10,50
waveform,random_topk,random,10,0.4897867728814168,0.010065589025731,0.0071999883700886,0.4990620272314673,0.0069064027427194,0.4897867728814168,0.0071999883700886,0.490094374101938,0.0071911525926652,10.0,0.0,0.0037835792659855,3.2699537522162814e-19,10,50
waveform,random_topk,random,12,0.4915115031897013,0.0084228772733215,0.0060249448150099,0.4990317700453857,0.0059919009421767,0.4915115031897013,0.0060249448150099,0.4917880080693184,0.0060212787423501,12.0,0.0,0.0045402951191827,0.0,10,50
waveform,random_topk,random,15,0.4981351125007183,0.0090605518922005,0.0064810780654429,0.4983661119515885,0.0064272521215806,0.4981351125007183,0.0064810780654429,0.4981500144785794,0.0064811222626854,15.0,0.0,0.0056753688989784,0.0,10,50
waveform,random_topk,random,19,0.4977546420776351,0.0082517311825337,0.0059025227828657,0.4979727685325265,0.0058997692584339,0.4977546420776351,0.0059025227828657,0.4977663560776902,0.0059011751523862,19.0,0.0,0.0071888006053725,6.539907504432564e-19,10,50
waveform,random_topk,random,24,0.4927434860945107,0.0069827104121533,0.0049947830803224,0.4968532526475037,0.0047794478239226,0.4927434860945107,0.0049947830803224,0.4929454176093519,0.0049872304429243,24.0,0.0,0.0090805902383654,0.0,10,50
waveform,random_topk,random,31,0.50093604566061,0.0037349751717669,0.0026716546573228,0.5012102874432678,0.002676627834473,0.50093604566061,0.0026716546573228,0.5009600171018044,0.0026695348329657,31.0,0.0,0.0117290957245554,0.0,10,50
waveform,random_topk,random,39,0.5041570958025594,0.0053963303171607,0.0038600339657611,0.5043872919818456,0.0038243095852154,0.5041570958025594,0.0038600339657611,0.5041846546535329,0.0038562924005824,39.0,0.0,0.0147559591373439,0.0,10,50
waveform,random_topk,random,49,0.5020665111339527,0.0096705129539553,0.0069173876087409,0.5022995461422088,0.0068824339664956,0.5020665111339527,0.0069173876087409,0.5020997329660518,0.0069142510782425,49.0,0.0,0.0185395384033295,0.0,10,50
waveform,random_topk,random,62,0.498055477499128,0.0083905993258995,0.0060018561666005,0.5004538577912253,0.0059831648357954,0.498055477499128,0.0060018561666005,0.4982078808642268,0.0060002523624279,62.0,0.0,0.0234581914491108,0.0,10,50
waveform,random_topk,random,78,0.4990760092229157,0.0072734399251601,0.0052027439961854,0.5010590015128593,0.0050726992318083,0.4990760092229157,0.0052027439961854,0.4992113554389535,0.0051972015856579,78.0,0.0,0.0295119182746878,0.0,10,50
waveform,random_topk,random,99,0.4964353046833732,0.0075509556365635,0.0054012529845331,0.4968229954614221,0.0053987584344412,0.4964353046833732,0.0054012529845331,0.4964692637003758,0.0054021446021322,99.0,0.0,0.0374574347332575,5.2319260035460495e-18,10,50
waveform,random_topk,random,125,0.4978865728054732,0.0108122503468534,0.0077340805940741,0.4981845688350983,0.0077562289593791,0.4978865728054732,0.0077340805940741,0.4979142472530077,0.0077347341279334,125.0,0.0,0.0472947408248202,0.0,10,50
waveform,random_topk,random,158,0.4933164016865559,0.0096138591274183,0.0068768627183301,0.4948562783661119,0.0067970546340574,0.4933164016865559,0.0068768627183301,0.4934299672230425,0.0068748422031543,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,10,50
waveform,random_topk,random,200,0.4926119255112193,0.0093723613026465,0.0067041175838613,0.4941301059001512,0.0065499788497241,0.4926119255112193,0.0067041175838613,0.4927264193183666,0.0066972144215934,200.0,0.0,0.0756715853197124,0.0,10,50
waveform,random_topk,random,253,0.497254330681158,0.0068565537885185,0.0049045423382598,0.4977307110438729,0.0048674445052869,0.497254330681158,0.0049045423382598,0.497306401310473,0.0048995203882382,253.0,0.0,0.0957245554294361,1.04638520070921e-17,10,50
waveform,random_topk,random,320,0.4952664922443373,0.008468666169231,0.0060576979422422,0.4966717095310136,0.0059054566767348,0.4952664922443373,0.0060576979422422,0.4953757636267357,0.0060519351755589,320.0,0.0,0.1210745365115399,1.04638520070921e-17,10,50
waveform,random_topk,random,405,0.4919496477488,0.0073336791163342,0.0052458335237598,0.4925264750378215,0.0051599818188301,0.4919496477488,0.0052458335237598,0.4920089235492158,0.0052370170878799,405.0,0.0,0.1532349602724177,0.0,10,50
waveform,random_topk,random,512,0.4945274074173456,0.0080463807779892,0.0057556341585901,0.4959757942511346,0.0056675944616333,0.4945274074173456,0.0057556341585901,0.4946420248544966,0.005751686037885,512.0,0.0,0.1937192584184637,2.09277040141842e-17,10,50
waveform,random_topk,random,647,0.4981805741180746,0.009321348383244,0.0066676276749763,0.499001512859304,0.0065502569610598,0.4981805741180746,0.0066676276749763,0.4982622999588961,0.0066597400130337,647.0,0.0,0.2447975785092696,2.09277040141842e-17,10,50
waveform,random_topk,random,818,0.4969339669666824,0.0075559800284179,0.0054048469682359,0.4988199697428139,0.0052305105855395,0.4969339669666824,0.0054048469682359,0.4970661757036649,0.005396877025336,818.0,0.0,0.3094967839576239,0.0,10,50
waveform,random_topk,random,1034,0.4974630120719391,0.0032230570245702,0.0023054759173771,0.4993948562783661,0.002181683449086,0.4974630120719391,0.0023054759173771,0.497597355260811,0.0023003778817364,1034.0,0.0,0.3912220961029132,4.18554080283684e-17,10,50
waveform,random_topk,random,1308,0.4983136886261675,0.0079976535356075,0.0057207792109504,0.501270801815431,0.0058111040207687,0.4983136886261675,0.0057207792109504,0.4984807368387939,0.0057211368031689,1308.0,0.0,0.4948921679909193,4.18554080283684e-17,10,50
waveform,random_topk,random,1653,0.4975167602032749,0.0056413970691748,0.0040353319796067,0.5002118003025718,0.0039048472116386,0.4975167602032749,0.0040353319796067,0.4976790592262402,0.0040297208194643,1653.0,0.0,0.6254256526674233,0.0,10,50
waveform,random_topk,random,2090,0.493084472720386,0.0068250904197807,0.0048820363638536,0.5009984871406958,0.0046952351941364,0.493084472720386,0.0048820363638536,0.4933686709183947,0.0048771322900209,2090.0,0.0,0.7907680665909951,0.0,10,50
waveform,random_topk,random,2643,0.3343403826787511,5.851389114294502e-17,4.18554080283684e-17,0.502269288956127,8.37108160567368e-17,0.3343403826787511,4.18554080283684e-17,0.3358578125547516,4.18554080283684e-17,2643.0,0.0,1.0,0.0,10,50
vehicle,global_topk,balanced_precision_proxy,1,0.2928714515296909,0.0364582454522068,0.0260788457166979,0.3076470588235294,0.0249364526325657,0.2928714515296909,0.0260788457166979,0.2942945370145019,0.0259299287615081,1.0,0.0,0.0014792899408284,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,2,0.2928714515296909,0.0364582454522068,0.0260788457166979,0.3076470588235294,0.0249364526325657,0.2928714515296909,0.0260788457166979,0.2942945370145019,0.0259299287615081,2.0,0.0,0.0029585798816568,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,3,0.3137140992123778,0.0378534933342967,0.0270768765819318,0.3305882352941176,0.0262245555442758,0.3137140992123778,0.0270768765819318,0.3149396399081742,0.0269997673781157,3.0,0.0,0.0044378698224852,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,4,0.3145318823640491,0.0452369339532988,0.0323583048671676,0.3305882352941176,0.0297396310097343,0.3145318823640491,0.0323583048671676,0.3153913484938886,0.0321074621696268,4.0,0.0,0.0059171597633136,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,5,0.3234689257603553,0.0435742137747779,0.0311689491406961,0.3399999999999999,0.0289349831728147,0.3234689257603553,0.0311689491406961,0.3243548382833855,0.0311640422647277,5.0,0.0,0.0073964497041419,6.539907504432564e-19,10,10
vehicle,global_topk,balanced_precision_proxy,6,0.3245083073293123,0.0436487550853383,0.031222269077339,0.3405882352941176,0.030111041578024,0.3245083073293123,0.031222269077339,0.3253666632448735,0.0312446234191714,6.0,0.0,0.0088757396449704,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,7,0.3222459697331873,0.0497319578273102,0.0355736278386718,0.3352941176470588,0.0337781936577728,0.3222459697331873,0.0355736278386718,0.3229966005880952,0.0357533423051895,7.0,0.0,0.0103550295857988,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,8,0.3241732406449754,0.045479594598876,0.0325318817757387,0.3370588235294117,0.0320478774405249,0.3241732406449754,0.0325318817757387,0.3253584864597775,0.032685528754186,8.0,0.0,0.0118343195266272,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,9,0.3387674898863868,0.0364176552837942,0.02604981127671,0.3488235294117647,0.0244585459339706,0.3387674898863868,0.02604981127671,0.3402070249253577,0.0260573991931447,9.0,0.0,0.0133136094674556,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,10,0.3360475629303687,0.0347259097219948,0.0248396934844013,0.3464705882352941,0.0235905951878047,0.3360475629303687,0.0248396934844013,0.3375428232151579,0.0249980885879175,10.0,0.0,0.0147928994082839,1.3079815008865127e-18,10,10
vehicle,global_topk,balanced_precision_proxy,12,0.3466546114284412,0.0325803516753028,0.0233049603511447,0.3535294117647058,0.0224804228863424,0.3466546114284412,0.0233049603511447,0.3479265614158661,0.023448829495747,12.0,0.0,0.0177514792899408,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,14,0.3511895292721181,0.0347991115880524,0.0248920553067383,0.3588235294117646,0.0212709233445752,0.3511895292721181,0.0248920553067383,0.3523779459585827,0.0251464299248371,14.0,0.0,0.0207100591715976,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,17,0.3590473027769119,0.0330688329459141,0.0236543745243657,0.368235294117647,0.0222826633930792,0.3590473027769119,0.0236543745243657,0.3602527101614335,0.0237008054504675,17.0,0.0,0.0251479289940827,2.615963001773025e-18,10,10
vehicle,global_topk,balanced_precision_proxy,20,0.3746400462593991,0.0443714139946514,0.0317391922031784,0.3858823529411764,0.029699916372373,0.3746400462593991,0.0317391922031784,0.3759062393547309,0.031772437808971,20.0,0.0,0.0295857988165679,2.615963001773025e-18,10,10
vehicle,global_topk,balanced_precision_proxy,24,0.3889934643814797,0.0367418014577087,0.0262816753709451,0.4029411764705881,0.0244746265050266,0.3889934643814797,0.0262816753709451,0.3899574361921211,0.0261809182784052,24.0,0.0,0.0355029585798816,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,29,0.3706047240882505,0.0284582228672943,0.0203563719077066,0.3899999999999999,0.0186123882174134,0.3706047240882505,0.0203563719077066,0.371278025595964,0.0204809358873858,29.0,0.0,0.0428994082840236,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,34,0.340411603210308,0.0363283142203287,0.0259859049701563,0.3658823529411764,0.0236197631166906,0.340411603210308,0.0259859049701563,0.3402767152335263,0.0261581053477146,34.0,0.0,0.0502958579881655,5.2319260035460495e-18,10,10
vehicle,global_topk,balanced_precision_proxy,41,0.3186640365484242,0.039088323961123,0.0279601598283916,0.3511764705882352,0.0235572161895686,0.3186640365484242,0.0279601598283916,0.3182920431968909,0.0280418526984087,41.0,0.0,0.0606508875739644,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,49,0.283614102386902,0.0346944105958896,0.0248171619324925,0.3235294117647059,0.0191284110873497,0.283614102386902,0.0248171619324925,0.282604595931532,0.0250657618881213,49.0,0.0,0.0724852071005917,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,58,0.2476098419824544,0.030019643783971,0.0214732675421445,0.2994117647058822,0.0171147190137733,0.2476098419824544,0.0214732675421445,0.2458808441299892,0.0216817882793468,58.0,0.0,0.0857988165680473,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,69,0.2169673114894899,0.028585153579591,0.0204471663609677,0.2870588235294117,0.0155930711256002,0.2169673114894899,0.0204471663609677,0.2144663822321556,0.0207161594753601,69.0,0.0,0.1020710059171597,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,83,0.1787255469976658,0.0301388702475961,0.0215585510908085,0.266470588235294,0.0130143954898181,0.1787255469976658,0.0215585510908085,0.1751184040103133,0.0218669116706694,83.0,0.0,0.1227810650887573,1.04638520070921e-17,10,10
vehicle,global_topk,balanced_precision_proxy,98,0.1620921989019795,0.0298102223373718,0.0213234668721482,0.2599999999999999,0.0131272718053639,0.1620921989019795,0.0213234668721482,0.1580637244152812,0.0215638587581934,98.0,0.0,0.1449704142011834,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,117,0.1327998276850542,0.024697324026311,0.0176661738629684,0.2494117647058823,0.0120978694112086,0.1327998276850542,0.0176661738629684,0.128185870062674,0.0180474315569871,117.0,0.0,0.1730769230769229,2.09277040141842e-17,10,10
vehicle,global_topk,balanced_precision_proxy,140,0.1145195578891585,0.0176433079803727,0.012620385348919,0.2423529411764705,0.0070964705882352,0.1145195578891585,0.012620385348919,0.1094274083965609,0.0128769780654763,140.0,0.0,0.2071005917159763,2.09277040141842e-17,10,10
vehicle,global_topk,balanced_precision_proxy,166,0.1009292187008474,0.0119363114769232,0.0085381296212182,0.2376470588235293,0.0035482352941176,0.1009292187008474,0.0085381296212182,0.09540229855535,0.0086716576003854,166.0,0.0,0.2455621301775147,2.09277040141842e-17,10,10
vehicle,global_topk,balanced_precision_proxy,198,0.0964403432824485,0.0036445455358778,0.0026069696870693,0.2358823529411765,0.0013305882352941,0.0964403432824485,0.0026069696870693,0.0908719570762914,0.002690000920956,198.0,0.0,0.2928994082840236,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,236,0.0964859117490696,0.0036306657047022,0.0025970413438013,0.2358823529411765,0.0013305882352941,0.0964859117490696,0.0025970413438013,0.090914845044876,0.0026805293983761,236.0,0.0,0.3491124260355028,4.18554080283684e-17,10,10
vehicle,global_topk,balanced_precision_proxy,281,0.1054881438230848,0.007360317603967,0.0052648882259399,0.24,0.0026611764705882,0.1054881438230848,0.0052648882259399,0.0996957761875397,0.0051927755688462,281.0,0.0,0.4156804733727811,4.18554080283684e-17,10,10
vehicle,global_topk,balanced_precision_proxy,335,0.1815567884055364,0.0157781394451774,0.0112862168539277,0.2699999999999999,0.0171147190137733,0.1815567884055364,0.0112862168539277,0.1753384322932527,0.0109425218570255,335.0,0.0,0.4955621301775147,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,400,0.1973781031422912,0.016296715040858,0.0116571577147523,0.2841176470588235,0.013460222520873,0.1973781031422912,0.0116571577147523,0.1914414652726964,0.0115544379509136,400.0,0.0,0.5917159763313611,8.37108160567368e-17,10,10
vehicle,global_topk,balanced_precision_proxy,476,0.2718599235389086,0.0273226081355484,0.0195440585060199,0.3035294117647057,0.0187335398938646,0.2718599235389086,0.0195440585060199,0.2696089822233633,0.0196527368233549,476.0,0.0,0.7041420118343196,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,567,0.2502475463393974,0.0306573386363633,0.0219294152657554,0.2876470588235293,0.0157998598828704,0.2502475463393974,0.0219294152657554,0.2500947583888234,0.021789421776899,567.0,0.0,0.8387573964497042,0.0,10,10
vehicle,global_topk,balanced_precision_proxy,676,0.1028037383177569,1.4628472785736258e-17,1.04638520070921e-17,0.2588235294117647,0.0,0.1028037383177569,1.04638520070921e-17,0.1064321055525013,0.0,676.0,0.0,1.0,0.0,10,10
vehicle,global_topk,chi_squared,1,0.3058060312111138,0.0366832209828918,0.0262397723351348,0.3252941176470588,0.0238889075039044,0.3058060312111138,0.0262397723351348,0.3061139930025791,0.0264118208670389,1.0,0.0,0.0014792899408284,0.0,10,10
vehicle,global_topk,chi_squared,2,0.3058060312111138,0.0366832209828918,0.0262397723351348,0.3252941176470588,0.0238889075039044,0.3058060312111138,0.0262397723351348,0.3061139930025791,0.0264118208670389,2.0,0.0,0.0029585798816568,0.0,10,10
vehicle,global_topk,chi_squared,3,0.3323505024146364,0.0415550344481776,0.0297246156166984,0.3523529411764706,0.0263480363345187,0.3323505024146364,0.0297246156166984,0.3326442673059712,0.0300079294130745,3.0,0.0,0.0044378698224852,0.0,10,10
vehicle,global_topk,chi_squared,4,0.3318332697234692,0.0390906712402304,0.0279618388540533,0.3523529411764705,0.0259720462184843,0.3318332697234692,0.0279618388540533,0.3316267631333894,0.0281794875096478,4.0,0.0,0.0059171597633136,0.0,10,10
vehicle,global_topk,chi_squared,5,0.3323026737006538,0.0451711155847763,0.0323112245138283,0.3517647058823529,0.028455099432914,0.3323026737006538,0.0323112245138283,0.3322351594002718,0.0325066479729565,5.0,0.0,0.0073964497041419,6.539907504432564e-19,10,10
vehicle,global_topk,chi_squared,6,0.3308626461376733,0.0403450851501965,0.0288591301640746,0.3494117647058823,0.0264783715615902,0.3308626461376733,0.0288591301640746,0.3308022631103458,0.0290618424751282,6.0,0.0,0.0088757396449704,0.0,10,10
vehicle,global_topk,chi_squared,7,0.3409538538482624,0.0401657822961172,0.0287308735403644,0.3552941176470588,0.0272111710217274,0.3409538538482624,0.0287308735403644,0.3410499344290683,0.0287150107719088,7.0,0.0,0.0103550295857988,0.0,10,10
vehicle,global_topk,chi_squared,8,0.3447628531789081,0.0280841113357687,0.0200887672330855,0.3564705882352941,0.0180925210035245,0.3447628531789081,0.0200887672330855,0.3450195358306259,0.0200489591295192,8.0,0.0,0.0118343195266272,0.0,10,10
vehicle,global_topk,chi_squared,9,0.3565945816427018,0.0288430832741779,0.0206316653303355,0.3676470588235294,0.019560602484335,0.3565945816427018,0.0206316653303355,0.3567135432489891,0.0205905489479951,9.0,0.0,0.0133136094674556,0.0,10,10
vehicle,global_topk,chi_squared,10,0.3642655484362816,0.0255147499400066,0.0182508845100028,0.3758823529411764,0.0161690652996504,0.3642655484362816,0.0182508845100028,0.364412241526496,0.0181267206995921,10.0,0.0,0.0147928994082839,1.3079815008865127e-18,10,10
vehicle,global_topk,chi_squared,12,0.3666536092136469,0.0399951406653086,0.0286088123520788,0.3799999999999999,0.0247900805030859,0.3666536092136469,0.0286088123520788,0.3666755052271831,0.0287879652042534,12.0,0.0,0.0177514792899408,0.0,10,10
vehicle,global_topk,chi_squared,14,0.3809317797718833,0.0384422580851044,0.0274980242512531,0.3935294117647058,0.023756786711988,0.3809317797718833,0.0274980242512531,0.3810283900769408,0.0275128343935799,14.0,0.0,0.0207100591715976,0.0,10,10
vehicle,global_topk,chi_squared,17,0.395495315686227,0.0441467540022232,0.0315784912915306,0.41,0.0279141781390115,0.395495315686227,0.0315784912915306,0.3956597979716608,0.0316218439750754,17.0,0.0,0.0251479289940827,2.615963001773025e-18,10,10
vehicle,global_topk,chi_squared,20,0.4053079127185827,0.0440640661841841,0.0315193440993784,0.4211764705882353,0.0275702677223805,0.4053079127185827,0.0315193440993784,0.4057950394499239,0.0315441283007855,20.0,0.0,0.0295857988165679,2.615963001773025e-18,10,10
vehicle,global_topk,chi_squared,24,0.3868433058877212,0.0312850184387103,0.0223783991518932,0.4094117647058823,0.0190459606557673,0.3868433058877212,0.0223783991518932,0.3871687099295348,0.0224570353094617,24.0,0.0,0.0355029585798816,0.0,10,10
vehicle,global_topk,chi_squared,29,0.3423506531622791,0.0453444053655581,0.0324351799428742,0.3758823529411764,0.0263480363345187,0.3423506531622791,0.0324351799428742,0.3421718229433286,0.0327645505661229,29.0,0.0,0.0428994082840236,0.0,10,10
vehicle,global_topk,chi_squared,34,0.3174979486013983,0.0436839290503913,0.0312474292680307,0.3552941176470588,0.0260287909796362,0.3174979486013983,0.0312474292680307,0.3171340869998434,0.0314685554775232,34.0,0.0,0.0502958579881655,5.2319260035460495e-18,10,10
vehicle,global_topk,chi_squared,41,0.275555913732778,0.028225648341755,0.0201900096734865,0.3252941176470588,0.0166012768508806,0.275555913732778,0.0201900096734865,0.2744514767695444,0.0203803944438103,41.0,0.0,0.0606508875739644,0.0,10,10
vehicle,global_topk,chi_squared,49,0.2306661083990697,0.029973593933463,0.0214403277522073,0.2999999999999999,0.0157437323169074,0.2306661083990697,0.0214403277522073,0.2282474263700463,0.0217975727701701,49.0,0.0,0.0724852071005917,0.0,10,10
vehicle,global_topk,chi_squared,58,0.1941981508217612,0.034660821170097,0.0247931351741532,0.2823529411764706,0.0179615722063678,0.1941981508217612,0.0247931351741532,0.1908123212893552,0.0252917136212014,58.0,0.0,0.0857988165680473,0.0,10,10
vehicle,global_topk,chi_squared,69,0.1624537909155764,0.0344878380059323,0.0246693990701832,0.2694117647058823,0.0159670588235294,0.1624537909155764,0.0246693990701832,0.1584800496813866,0.0252280054037416,69.0,0.0,0.1020710059171597,0.0,10,10
vehicle,global_topk,chi_squared,83,0.1265996603050137,0.0225022172084384,0.0160959981366017,0.2511764705882353,0.0081902963092441,0.1265996603050137,0.0160959981366017,0.1217840433284214,0.0165029932464944,83.0,0.0,0.1227810650887573,1.04638520070921e-17,10,10
vehicle,global_topk,chi_squared,98,0.1089325012972464,0.0139273884088018,0.009962361299745,0.2423529411764705,0.005172397327898,0.1089325012972464,0.009962361299745,0.1036939599287316,0.0102063305942711,98.0,0.0,0.1449704142011834,0.0,10,10
vehicle,global_topk,chi_squared,117,0.0975035833731485,0.0071641025188557,0.0051245341614906,0.236470588235294,0.0026611764705882,0.0975035833731485,0.0051245341614906,0.0919726820494083,0.0052859042747533,117.0,0.0,0.1730769230769229,2.09277040141842e-17,10,10
vehicle,global_topk,chi_squared,140,0.0952380952380952,0.0,0.0,0.2352941176470588,0.0,0.0952380952380952,0.0,0.0896358543417367,0.0,140.0,0.0,0.2071005917159763,2.09277040141842e-17,10,10
vehicle,global_topk,chi_squared,166,0.0952380952380952,0.0,0.0,0.2352941176470588,0.0,0.0952380952380952,0.0,0.0896358543417367,0.0,166.0,0.0,0.2455621301775147,2.09277040141842e-17,10,10
