dataset,method,metric,k,primary_f1_mean,primary_f1_std,primary_f1_ci95,accuracy_mean,accuracy_std,accuracy_ci95,macro_f1_mean,macro_f1_std,macro_f1_ci95,weighted_f1_mean,weighted_f1_std,weighted_f1_ci95,retained_mean,retained_std,retained_ci95,compression_ratio_mean,compression_ratio_std,compression_ratio_ci95,runs,repeat_rows,source,elapsed_seconds_mean
rice,global_topk,query_weighted_precision,19.0,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304461942257218,0.0082537017778272,0.0059039323638807,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304100045627172,0.0082873906958139,0.0059280302897035,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,query_weighted_precision_log_tp,1.0,0.889779270564215,0.0090477258408536,0.0064719034984806,0.8952755905511811,0.0080613469814798,0.0057663395918043,0.889779270564215,0.0090477258408536,0.0064719034984806,0.8933259741701551,0.0085782426576289,0.0061360787940814,1.0,0.0,0.0,0.0003280839895013,5.714247181928225e-20,4.087442190270352e-20,10,10,ranked_lazyfca,
rice,global_topk,query_weighted_precision_sqrt_tp,2396.0,0.646748231590172,0.0167628484219903,0.0119905862815737,0.7127296587926508,0.0103416736508375,0.0073974736920947,0.646748231590172,0.0167628484219903,0.0119905862815737,0.6687813052514812,0.0151721208269817,0.0108527273689196,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,query_weighted_wracc,2396.0,0.885306756897419,0.0075894546365848,0.0054287915967002,0.8917322834645669,0.0069785897347085,0.0049918355300496,0.885306756897419,0.0075894546365848,0.0054287915967002,0.8892237530757343,0.0072716645224419,0.0052014740378262,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,robustness,65.0,0.7710315745724501,0.0120215694775898,0.0085991152835264,0.7879265091863517,0.0100174023002396,0.0071655200580759,0.7710315745724501,0.0120215694775898,0.0085991152835264,0.7799928216198263,0.011216020420627,0.0080229002377063,65.0,0.0,0.0,0.0213254593175853,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
rice,global_topk,simplicity_prior,19.0,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304461942257218,0.0080660931384889,0.0057697345521172,0.928904036690952,0.0083050314669814,0.005940648860452,0.9304131129909928,0.0080996933495908,0.005793769025266,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,stability,65.0,0.7710315745724501,0.0120215694775898,0.0085991152835264,0.7879265091863517,0.0100174023002396,0.0071655200580759,0.7710315745724501,0.0120215694775898,0.0085991152835264,0.7799928216198263,0.011216020420627,0.0080229002377063,65.0,0.0,0.0,0.0213254593175853,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
rice,global_topk,support,3048.0,0.3639398998330551,0.0,0.0,0.5721784776902886,1.1702778228589004e-16,8.37108160567368e-17,0.3639398998330551,0.0,0.0,0.4164771557144672,0.0,0.0,3048.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,supporter_opposer_ratio,19.0,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304461942257218,0.0082537017778272,0.0059039323638807,0.9288980950802844,0.0084967930822356,0.0060778173258174,0.9304100045627172,0.0082873906958139,0.0059280302897035,19.0,0.0,0.0,0.0062335958005249,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,tn,3048.0,0.3639398998330551,0.0,0.0,0.5721784776902886,1.1702778228589004e-16,8.37108160567368e-17,0.3639398998330551,0.0,0.0,0.4164771557144672,0.0,0.0,3048.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,tp,2396.0,0.3639398998330551,0.0,0.0,0.5721784776902886,1.1702778228589004e-16,8.37108160567368e-17,0.3639398998330551,0.0,0.0,0.4164771557144672,0.0,0.0,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,wracc,2396.0,0.8850154888915946,0.0073614663518874,0.0052657099336061,0.8914698162729658,0.0067782854483049,0.0048485564304462,0.8850154888915946,0.0073614663518874,0.0052657099336061,0.8889463444438302,0.0070560115037472,0.0050472158794008,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,global_topk,youdens_j,2396.0,0.8850154888915946,0.0073614663518874,0.0052657099336061,0.8914698162729658,0.0067782854483049,0.0048485564304462,0.8850154888915946,0.0073614663518874,0.0052657099336061,0.8889463444438302,0.0070560115037472,0.0050472158794008,2396.0,0.0,0.0,0.7860892388451444,0.0,0.0,10,10,ranked_lazyfca,
rice,ips_knn,imported_baseline,,0.9300677653631,0.0070801542151515,0.0050644853348583,,,,0.9300677653631,0.0070801542151515,0.0050644853348583,,,,,,,,,,10,10,imported_baseline,66.5035
rice,knn,imported_baseline,,0.9301320303819732,0.0071893139954124,0.005142568112364,,,,0.9301320303819732,0.0071893139954124,0.005142568112364,,,,,,,,,,10,10,imported_baseline,1.4214999999999998
rice,logistic_regression,imported_baseline,,0.932828169330276,0.0098475161671085,0.0070439992827237,,,,0.932828169330276,0.0098475161671085,0.0070439992827237,,,,,,,,,,10,10,imported_baseline,0.2782
rice,naive_bayes,imported_baseline,,0.91532716925053,0.0095929793010132,0.0068619272280273,,,,0.91532716925053,0.0095929793010132,0.0068619272280273,,,,,,,,,,10,10,imported_baseline,0.0305
rice,random_forest,imported_baseline,,0.929641441093488,0.0078354784995329,0.0056047742388945,,,,0.929641441093488,0.0078354784995329,0.0056047742388945,,,,,,,,,,10,10,imported_baseline,18.6775
rice,random_topk,random,1.0,0.5053640341867766,0.00913183449656,0.0065320670260557,0.5158267716535433,0.0087681765033521,0.0062719398427292,0.5053640341867766,0.00913183449656,0.0065320670260557,0.5156757580550843,0.0088162348768286,0.0063063163436206,1.0,0.0,0.0,0.0003280839895013,5.714247181928225e-20,4.087442190270352e-20,10,50,ranked_lazyfca,
rice,svm,imported_baseline,,0.9336409102355036,0.0109863043095712,0.0078585826479661,,,,0.9336409102355036,0.0109863043095712,0.0078585826479661,,,,,,,,,,10,10,imported_baseline,0.2925
rice,xgboost,imported_baseline,,0.927375508300586,0.008474207286425,0.0060616615433044,,,,0.927375508300586,0.008474207286425,0.0060616615433044,,,,,,,,,,10,10,imported_baseline,0.8499000000000001
sonar,decision_tree,imported_baseline,,0.7260089588286568,0.070608707230546,0.0505069171399043,,,,0.7260089588286568,0.070608707230546,0.0505069171399043,,,,,,,,,,10,10,imported_baseline,0.1066999999999999
sonar,fcalc_deterministic,imported_baseline,,0.6718023750822337,0.065104194361492,0.0465694994151315,,,,0.6718023750822337,0.065104194361492,0.0465694994151315,,,,,,,,,,10,10,imported_baseline,3.0384
sonar,fcalc_randomized,imported_baseline,,0.6778097193063435,0.1193060479279773,0.0853404758893674,,,,0.6778097193063435,0.1193060479279773,0.0853404758893674,,,,,,,,,,10,10,imported_baseline,10.035600000000002
sonar,global_topk,balanced_precision_proxy,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,chi_squared,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,delta_stability,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,description_volume,38.0,0.7498393926283298,0.0745252285201504,0.0533084330436702,0.7595238095238095,0.0686863381695834,0.0491318326966029,0.7498393926283298,0.0745252285201504,0.0533084330436702,0.7520945818556903,0.0734230929932479,0.0525200675584836,38.0,0.0,0.0,0.2289156626506024,2.925694557147251e-17,2.09277040141842e-17,10,10,ranked_lazyfca,
sonar,global_topk,error_rate,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,fn,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,fp,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,g_test,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,gini_gain,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,information_gain,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,interval_tightness,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,lift,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,log_odds_ratio,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,log_odds_ratio_log_tp,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,matthews_correlation,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,precision,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,precision_log_tp,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,precision_sqrt_tp,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,query_binary_similarity,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,query_numeric_similarity,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,query_similarity,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,query_weighted_log_odds_ratio,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,query_weighted_log_odds_ratio_log_tp,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,query_weighted_precision,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,query_weighted_precision_log_tp,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,query_weighted_precision_sqrt_tp,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,query_weighted_wracc,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,robustness,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,simplicity_prior,4.0,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8476190476190476,0.0574506700662027,0.0410948783298273,0.8428376592453466,0.0609899465334441,0.0436265482934553,0.8440195082097122,0.0602728456044468,0.0431136008309906,4.0,0.0,0.0,0.0240963855421685,3.657118196434065e-18,2.615963001773025e-18,10,10,ranked_lazyfca,
sonar,global_topk,stability,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,support,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,supporter_opposer_ratio,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,tn,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,tp,1.0,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8404761904761905,0.051495645071455,0.0368352060348264,0.8372877001603068,0.0526588441976804,0.0376672507526776,0.8383088299958038,0.0523298140769852,0.0374318931361131,1.0,0.0,0.0,0.0060240963855421,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,wracc,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,global_topk,youdens_j,166.0,0.34375,0.0,0.0,0.5238095238095238,0.0,0.0,0.34375,0.0,0.0,0.3601190476190475,5.851389114294502e-17,4.18554080283684e-17,166.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
sonar,ips_knn,imported_baseline,,0.8445979380680656,0.0498568821229041,0.0356629870876058,,,,0.8445979380680656,0.0498568821229041,0.0356629870876058,,,,,,,,,,10,10,imported_baseline,21.313
sonar,knn,imported_baseline,,0.8421911781613056,0.0443593349001001,0.0317305519397951,,,,0.8421911781613056,0.0443593349001001,0.0317305519397951,,,,,,,,,,10,10,imported_baseline,0.4655999999999999
sonar,logistic_regression,imported_baseline,,0.7504666598974379,0.0639509594110683,0.0457445821440405,,,,0.7504666598974379,0.0639509594110683,0.0457445821440405,,,,,,,,,,10,10,imported_baseline,0.1491999999999999
sonar,naive_bayes,imported_baseline,,0.6423288155514412,0.0575585472823187,0.0411720436799571,,,,0.6423288155514412,0.0575585472823187,0.0411720436799571,,,,,,,,,,10,10,imported_baseline,0.0174
sonar,random_forest,imported_baseline,,0.7840887242813631,0.0716690335516234,0.0512653761988567,,,,0.7840887242813631,0.0716690335516234,0.0512653761988567,,,,,,,,,,10,10,imported_baseline,6.2611
sonar,random_topk,random,9.0,0.516647989752614,0.0303188370734012,0.0216872826582792,0.5233333333333332,0.0299028409048353,0.0213897176009319,0.516647989752614,0.0303188370734012,0.0216872826582792,0.5188050000443938,0.030205813421556,0.0216064360255834,9.0,0.0,0.0,0.0542168674698795,0.0,0.0,10,50,ranked_lazyfca,
sonar,svm,imported_baseline,,0.8586979196496893,0.0480985237095268,0.0344052206425025,,,,0.8586979196496893,0.0480985237095268,0.0344052206425025,,,,,,,,,,10,10,imported_baseline,0.1031
sonar,xgboost,imported_baseline,,0.816891608651385,0.0614279752944885,0.0439398734229854,,,,0.816891608651385,0.0614279752944885,0.0439398734229854,,,,,,,,,,10,10,imported_baseline,0.2682
spambase,decision_tree,imported_baseline,,0.9231879221640474,0.0077845446690193,0.0055683409028617,,,,0.9231879221640474,0.0077845446690193,0.0055683409028617,,,,,,,,,,10,10,imported_baseline,0.3238999999999999
spambase,fcalc_deterministic,imported_baseline,,0.8296381991262564,0.0110727115395476,0.0079203903622818,,,,0.8296381991262564,0.0110727115395476,0.0079203903622818,,,,,,,,,,10,10,imported_baseline,38540.59790000001
spambase,fcalc_randomized,imported_baseline,,0.7525517660168911,0.1311795017047288,0.0938336429446543,,,,0.7525517660168911,0.1311795017047288,0.0938336429446543,,,,,,,,,,10,10,imported_baseline,1911.1537
spambase,global_topk,balanced_precision_proxy,2869.0,0.7866480284333102,0.0325532300927668,0.0232855600876989,0.8089033659066232,0.0220922800753266,0.0158027671509806,0.7866480284333102,0.0325532300927668,0.0232855600876989,0.8010354353425797,0.0280111626923158,0.0200365865427024,2869.0,0.0,0.0,0.7796195652173913,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,chi_squared,2869.0,0.801855214299293,0.0152231903313567,0.0108892577534432,0.8077090119435397,0.0154779733672716,0.0110715058951857,0.801855214299293,0.0152231903313567,0.0108892577534432,0.8088965142253013,0.015078772942319,0.0107859549542874,2869.0,0.0,0.0,0.7796195652173913,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,delta_stability,826.0,0.6236967289103709,0.0189628562710431,0.013564267750864,0.7157437567861021,0.010685078714792,0.0076431138091689,0.6236967289103709,0.0189628562710431,0.013564267750864,0.6630941564466077,0.0161920903468895,0.0115823189171547,826.0,0.0,0.0,0.2244565217391304,2.925694557147251e-17,2.09277040141842e-17,10,10,ranked_lazyfca,
spambase,global_topk,description_volume,5.0,0.9085082521478788,0.0075389814640956,0.0053926877726721,0.914115092290988,0.0069325493681134,0.0049589025240236,0.9085082521478788,0.0075389814640956,0.0053926877726721,0.9133021923580642,0.0070799309379462,0.0050643256230642,5.0,0.0,0.0,0.0013586956521739,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,error_rate,5.0,0.912803044963444,0.0080493415778686,0.0057577520400815,0.9180238870792616,0.0074568938755108,0.0053339699289743,0.912803044963444,0.0080493415778686,0.0057577520400815,0.917319253592227,0.0075830457051702,0.0054242072418718,5.0,0.0,0.0,0.0013586956521739,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,fn,3680.0,0.3772819472616633,0.0,0.0,0.6058631921824105,0.0,0.0,0.3772819472616633,0.0,0.0,0.4571624898414942,1.1702778228589004e-16,8.37108160567368e-17,3680.0,0.0,0.0,1.0,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,fp,5.0,0.912803044963444,0.0080493415778686,0.0057577520400815,0.9180238870792616,0.0074568938755108,0.0053339699289743,0.912803044963444,0.0080493415778686,0.0057577520400815,0.917319253592227,0.0075830457051702,0.0054242072418718,5.0,0.0,0.0,0.0013586956521739,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,g_test,2869.0,0.7859858460755713,0.0352373889011625,0.0252055582273523,0.8042345276872964,0.0244188390358741,0.0174669715423427,0.7859858460755713,0.0352373889011625,0.0252055582273523,0.7988736145299875,0.0302475783991993,0.0216363108150806,2869.0,0.0,0.0,0.7796195652173913,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,gini_gain,2869.0,0.8016198697565574,0.0153320238007486,0.0109671071184327,0.8074918566775245,0.0155842423051952,0.011147520832334,0.8016198697565574,0.0153320238007486,0.0109671071184327,0.8086778369729604,0.0151846652612966,0.0108617004931895,2869.0,0.0,0.0,0.7796195652173913,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,information_gain,2869.0,0.7859858460755713,0.0352373889011625,0.0252055582273523,0.8042345276872964,0.0244188390358741,0.0174669715423427,0.7859858460755713,0.0352373889011625,0.0252055582273523,0.7988736145299875,0.0302475783991993,0.0216363108150806,2869.0,0.0,0.0,0.7796195652173913,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,interval_tightness,6.0,0.9155000324115014,0.0041518709096654,0.0029698631830967,0.9205211726384362,0.0038234129992744,0.0027349148726865,0.9155000324115014,0.0041518709096654,0.0029698631830967,0.9198606628887293,0.0039015600692247,0.0027908140350068,6.0,0.0,0.0,0.0016304347826086,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,lift,2869.0,0.7473282666940396,0.0560473575959512,0.0400910788065622,0.7857763300760043,0.0349555155399615,0.0250039321807,0.7473282666940396,0.0560473575959512,0.0400910788065622,0.7679123225238517,0.0479513339581996,0.0342999347526213,2869.0,0.0,0.0,0.7796195652173913,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,log_odds_ratio,1360.0,0.631956048328376,0.010678988391984,0.0076387573573731,0.7197611292073833,0.0063815984874096,0.0045648033885019,0.631956048328376,0.010678988391984,0.0076387573573731,0.6700152736690235,0.0091849601755452,0.0065700682070963,1360.0,0.0,0.0,0.3695652173913043,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,log_odds_ratio_log_tp,1360.0,0.6070335656090201,0.0119261030375382,0.0085308274509567,0.7062975027144408,0.0066980656979087,0.0047911746648656,0.6070335656090201,0.0119261030375382,0.0085308274509567,0.6488471239420928,0.0101747024010442,0.0072780379538008,1360.0,0.0,0.0,0.3695652173913043,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,matthews_correlation,2869.0,0.7689173174332253,0.046628451635993,0.0333536674938911,0.798914223669924,0.030123852806876,0.0215478090072348,0.7689173174332253,0.046628451635993,0.0333536674938911,0.7862801677800199,0.039994902483775,0.0286086419791113,2869.0,0.0,0.0,0.7796195652173913,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,precision,5.0,0.912803044963444,0.0080493415778686,0.0057577520400815,0.9180238870792616,0.0074568938755108,0.0053339699289743,0.912803044963444,0.0080493415778686,0.0057577520400815,0.917319253592227,0.0075830457051702,0.0054242072418718,5.0,0.0,0.0,0.0013586956521739,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,precision_log_tp,1360.0,0.5941589865567539,0.0120888364431912,0.008647231828796,0.6993485342019544,0.0067019758358353,0.0047939716147039,0.5941589865567539,0.0120888364431912,0.008647231828796,0.6379018624207156,0.0102944504633536,0.0073636946057627,1360.0,0.0,0.0,0.3695652173913043,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,precision_sqrt_tp,1360.0,0.6046927828935659,0.0115267876369609,0.0082451942671654,0.7051031487513573,0.0064377981018774,0.0046050033777462,0.6046927828935659,0.0115267876369609,0.0082451942671654,0.6468724404429868,0.0098287994883708,0.0070306111075366,1360.0,0.0,0.0,0.3695652173913043,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,query_binary_similarity,5.0,0.9085082521478788,0.0075389814640956,0.0053926877726721,0.914115092290988,0.0069325493681134,0.0049589025240236,0.9085082521478788,0.0075389814640956,0.0053926877726721,0.9133021923580642,0.0070799309379462,0.0050643256230642,5.0,0.0,0.0,0.0013586956521739,0.0,0.0,10,10,ranked_lazyfca,
spambase,global_topk,query_numeric_similarity,6.0,0.9155000324115014,0.0041518709096654,0.0029698631830967,0.9205211726384362,0.0038234129992744,0.0027349148726865,0.9155000324115014,0.0041518709096654,0.0029698631830967,0.9198606628887293,0.0039015600692247,0.0027908140350068,6.0,0.0,0.0,0.0016304347826086,0.0,0.0,10,10,ranked_lazyfca,
