dataset,method,metric,best_k,best_primary_f1_mean,best_primary_f1_ci95,best_retained_mean,best_retained_ci95,best_compression_ratio_mean,best_compression_ratio_ci95,smallest_k_within_1pct,primary_f1_within_1pct,smallest_k_within_3pct,primary_f1_within_3pct,smallest_k_within_5pct,primary_f1_within_5pct
spambase,global_topk,query_weighted_precision_sqrt_tp,1360,0.6046927828935659,0.0082451942671654,1360.0,0.0,0.3695652173913043,0.0,1360,0.6046927828935659,1360,0.6046927828935659,1060,0.5818889672904879
spambase,global_topk,query_weighted_wracc,2869,0.7866480284333102,0.0232855600876989,2869.0,0.0,0.7796195652173913,0.0,2869,0.7866480284333102,2869,0.7866480284333102,2869,0.7866480284333102
spambase,global_topk,robustness,1360,0.5198908442175121,0.0109724385659541,1360.0,0.0,0.3695652173913043,0.0,1360,0.5198908442175121,1360,0.5198908442175121,1360,0.5198908442175121
spambase,global_topk,simplicity_prior,6,0.9156198545289288,0.0029393894618824,6.0,0.0,0.0016304347826086,0.0,4,0.9112520256092768,1,0.9028925866089093,1,0.9028925866089093
spambase,global_topk,stability,1360,0.5198908442175121,0.0109724385659541,1360.0,0.0,0.3695652173913043,0.0,1360,0.5198908442175121,1360,0.5198908442175121,1360,0.5198908442175121
spambase,global_topk,support,1360,0.6086571468537443,0.0100926047836492,1360.0,0.0,0.3695652173913043,0.0,1360,0.6086571468537443,1360,0.6086571468537443,1060,0.5863509292230541
spambase,global_topk,supporter_opposer_ratio,5,0.912803044963444,0.0057577520400815,5.0,0.0,0.0013586956521739,0.0,3,0.9093105731225188,1,0.9027839256709674,1,0.9027839256709674
spambase,global_topk,tn,3680,0.3772819472616633,0.0,3680.0,0.0,1.0,0.0,3680,0.3772819472616633,3680,0.3772819472616633,3680,0.3772819472616633
spambase,global_topk,tp,1360,0.5809377726079299,0.0083337665684563,1360.0,0.0,0.3695652173913043,0.0,1360,0.5809377726079299,1360,0.5809377726079299,1360,0.5809377726079299
spambase,global_topk,wracc,2869,0.7866480284333102,0.0232855600876989,2869.0,0.0,0.7796195652173913,0.0,2869,0.7866480284333102,2869,0.7866480284333102,2869,0.7866480284333102
spambase,global_topk,youdens_j,2869,0.7866480284333102,0.0232855600876989,2869.0,0.0,0.7796195652173913,0.0,2869,0.7866480284333102,2869,0.7866480284333102,2869,0.7866480284333102
spambase,random_topk,random,1,0.4991723685201437,0.0038379749432498,1.0,0.0,0.0002717391304347,0.0,1,0.4991723685201437,1,0.4991723685201437,1,0.4991723685201437
waveform,global_topk,balanced_precision_proxy,1,0.498936204142946,0.0113453603101137,1.0,0.0,0.0003783579265985,0.0,1,0.498936204142946,1,0.498936204142946,1,0.498936204142946
waveform,global_topk,chi_squared,1,0.4980621292591964,0.0110858047116742,1.0,0.0,0.0003783579265985,0.0,1,0.4980621292591964,1,0.4980621292591964,1,0.4980621292591964
waveform,global_topk,delta_stability,158,0.917216606649816,0.0065152073806664,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,31,0.9117392885562232,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,description_volume,405,0.89542833994951,0.0103181091660959,405.0,0.0,0.1532349602724177,0.0,9,0.8874351891784785,5,0.8762809227570212,1,0.8563691630031272
waveform,global_topk,error_rate,158,0.917216606649816,0.0065152073806664,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,31,0.9117392885562232,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,fn,2,0.3374993253773423,0.0041312815022371,2.0,0.0,0.000756715853197,8.174884380540703e-20,1,0.3369871280034183,1,0.3369871280034183,1,0.3369871280034183
waveform,global_topk,fp,158,0.917216606649816,0.0065152073806664,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,31,0.9117392885562232,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,g_test,1,0.498592272560459,0.0112533651736392,1.0,0.0,0.0003783579265985,0.0,1,0.498592272560459,1,0.498592272560459,1,0.498592272560459
waveform,global_topk,gini_gain,1,0.4980621292591964,0.0110858047116742,1.0,0.0,0.0003783579265985,0.0,1,0.4980621292591964,1,0.4980621292591964,1,0.4980621292591964
waveform,global_topk,information_gain,1,0.498592272560459,0.0112533651736392,1.0,0.0,0.0003783579265985,0.0,1,0.498592272560459,1,0.498592272560459,1,0.498592272560459
waveform,global_topk,interval_tightness,158,0.9167505546506995,0.0071706894098694,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,24,0.9076449546606624,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,lift,2643,0.3343403826787511,4.18554080283684e-17,2643.0,0.0,1.0,0.0,1,0.3323232323232323,1,0.3323232323232323,1,0.3323232323232323
waveform,global_topk,log_odds_ratio,200,0.915279084662734,0.0050192296914604,200.0,0.0,0.0756715853197124,0.0,62,0.9069255049568758,19,0.8891268986239714,12,0.8717356298044028
waveform,global_topk,log_odds_ratio_log_tp,200,0.915279084662734,0.0050192296914604,200.0,0.0,0.0756715853197124,0.0,62,0.9069255049568758,19,0.8889725659480254,12,0.8717356298044028
waveform,global_topk,matthews_correlation,1,0.498936204142946,0.0113453603101137,1.0,0.0,0.0003783579265985,0.0,1,0.498936204142946,1,0.498936204142946,1,0.498936204142946
waveform,global_topk,precision,158,0.917216606649816,0.0065152073806664,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,31,0.9117392885562232,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,precision_log_tp,200,0.915279084662734,0.0050192296914604,200.0,0.0,0.0756715853197124,0.0,62,0.9069255049568758,19,0.8889725659480254,12,0.8711110919905417
waveform,global_topk,precision_sqrt_tp,200,0.915279084662734,0.0050192296914604,200.0,0.0,0.0756715853197124,0.0,62,0.9069255049568758,19,0.8889725659480254,12,0.8717356298044028
waveform,global_topk,query_binary_similarity,158,0.917216606649816,0.0065152073806664,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,31,0.9117392885562232,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,query_numeric_similarity,158,0.9167505546506995,0.0071706894098694,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,24,0.9076449546606624,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,query_similarity,158,0.9167505546506995,0.0071706894098694,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,24,0.9076449546606624,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,query_weighted_log_odds_ratio,200,0.9149696636666638,0.0052860425409007,200.0,0.0,0.0756715853197124,0.0,78,0.9061638411897612,19,0.8889773747252464,12,0.8726109564969361
waveform,global_topk,query_weighted_log_odds_ratio_log_tp,200,0.9149696636666638,0.0052860425409007,200.0,0.0,0.0756715853197124,0.0,78,0.9061638411897612,19,0.8889725659480254,12,0.8727601980713542
waveform,global_topk,query_weighted_precision,158,0.9167505546506995,0.0071706894098694,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,24,0.9076449546606624,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,query_weighted_precision_log_tp,200,0.9149696636666638,0.0052860425409007,200.0,0.0,0.0756715853197124,0.0,78,0.9063154713838428,19,0.8889725659480254,12,0.8727659282240804
waveform,global_topk,query_weighted_precision_sqrt_tp,200,0.9161695860298688,0.0056157040959027,200.0,0.0,0.0756715853197124,0.0,62,0.9078440892852124,19,0.8912173438148484,9,0.8786932151101668
waveform,global_topk,query_weighted_wracc,78,0.8835158456257484,0.0143426643824664,78.0,0.0,0.0295119182746878,0.0,39,0.8779159763459641,9,0.8583105557310973,5,0.8400993870008004
waveform,global_topk,robustness,158,0.9156339892745096,0.0049877512448168,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,62,0.907987447191536,19,0.8903795599112909,9,0.8705187835066177
waveform,global_topk,simplicity_prior,158,0.9167505546506995,0.0071706894098694,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,24,0.9076449546606624,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,stability,158,0.9156339892745096,0.0049877512448168,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,62,0.907987447191536,19,0.8903795599112909,9,0.8705187835066177
waveform,global_topk,support,1,0.4964808919277385,0.011031100173842,1.0,0.0,0.0003783579265985,0.0,1,0.4964808919277385,1,0.4964808919277385,1,0.4964808919277385
waveform,global_topk,supporter_opposer_ratio,158,0.917216606649816,0.0065152073806664,158.0,0.0,0.0597805524025728,5.2319260035460495e-18,31,0.9117392885562232,3,0.8951276439258837,3,0.8951276439258837
waveform,global_topk,tn,2643,0.3343403826787511,4.18554080283684e-17,2643.0,0.0,1.0,0.0,1,0.3323232323232323,1,0.3323232323232323,1,0.3323232323232323
waveform,global_topk,tp,200,0.915279084662734,0.0050192296914604,200.0,0.0,0.0756715853197124,0.0,62,0.9069255049568758,19,0.8889725659480254,12,0.8711110919905417
waveform,global_topk,wracc,1,0.498936204142946,0.0113453603101137,1.0,0.0,0.0003783579265985,0.0,1,0.498936204142946,1,0.498936204142946,1,0.498936204142946
waveform,global_topk,youdens_j,1,0.498936204142946,0.0113453603101137,1.0,0.0,0.0003783579265985,0.0,1,0.498936204142946,1,0.498936204142946,1,0.498936204142946
waveform,random_topk,random,39,0.5041570958025594,0.0038600339657611,39.0,0.0,0.0147559591373439,0.0,3,0.5007625753941355,1,0.4978099266202757,1,0.4978099266202757
vehicle,global_topk,balanced_precision_proxy,24,0.3889934643814797,0.0262816753709451,24.0,0.0,0.0355029585798816,0.0,24,0.3889934643814797,24,0.3889934643814797,20,0.3746400462593991
vehicle,global_topk,chi_squared,20,0.4053079127185827,0.0315193440993784,20.0,0.0,0.0295857988165679,2.615963001773025e-18,20,0.4053079127185827,17,0.395495315686227,17,0.395495315686227
vehicle,global_topk,delta_stability,5,0.7046314203457283,0.0205497660634033,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,description_volume,7,0.7062282158175712,0.0265443260417628,7.0,0.0,0.0103550295857988,0.0,5,0.703310794638264,1,0.699062258021429,1,0.699062258021429
vehicle,global_topk,error_rate,5,0.7046314203457283,0.0205497660634033,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,fn,2,0.1212174653688829,0.0075212528033772,2.0,0.0,0.0029585798816568,0.0,2,0.1212174653688829,2,0.1212174653688829,1,0.1163397575653537
vehicle,global_topk,fp,5,0.7046314203457283,0.0205497660634033,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,g_test,20,0.4074094238552968,0.0281809356398833,20.0,0.0,0.0295857988165679,2.615963001773025e-18,20,0.4074094238552968,17,0.4008683092237793,17,0.4008683092237793
vehicle,global_topk,gini_gain,20,0.4101912397594466,0.0312360425031007,20.0,0.0,0.0295857988165679,2.615963001773025e-18,20,0.4101912397594466,17,0.3980072729753635,17,0.3980072729753635
vehicle,global_topk,information_gain,20,0.4074094238552968,0.0281809356398833,20.0,0.0,0.0295857988165679,2.615963001773025e-18,20,0.4074094238552968,17,0.4008683092237793,17,0.4008683092237793
vehicle,global_topk,interval_tightness,5,0.7065891611660797,0.0193363098738723,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,lift,567,0.2475504340032359,0.0272613189073843,567.0,0.0,0.8387573964497042,0.0,567,0.2475504340032359,476,0.2444674628060437,476,0.2444674628060437
vehicle,global_topk,log_odds_ratio,58,0.6527236103402406,0.0192617817257615,58.0,0.0,0.0857988165680473,0.0,58,0.6527236103402406,49,0.641713292296049,49,0.641713292296049
vehicle,global_topk,log_odds_ratio_log_tp,98,0.6409291246633133,0.0175382242031813,98.0,0.0,0.1449704142011834,0.0,98,0.6409291246633133,58,0.6231138624490375,58,0.6231138624490375
vehicle,global_topk,matthews_correlation,20,0.4029267621435355,0.0304544477169812,20.0,0.0,0.0295857988165679,2.615963001773025e-18,20,0.4029267621435355,17,0.3961791150093008,17,0.3961791150093008
vehicle,global_topk,precision,5,0.7046314203457283,0.0205497660634033,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,precision_log_tp,98,0.6165440273612031,0.0205286026242026,98.0,0.0,0.1449704142011834,0.0,83,0.6147861746797483,69,0.5999643167530038,69,0.5999643167530038
vehicle,global_topk,precision_sqrt_tp,98,0.6253424553929932,0.017740334687376,98.0,0.0,0.1449704142011834,0.0,98,0.6253424553929932,58,0.6131982887041987,58,0.6131982887041987
vehicle,global_topk,query_binary_similarity,5,0.7046314203457283,0.0205497660634033,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,query_numeric_similarity,5,0.7065891611660797,0.0193363098738723,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,query_similarity,5,0.7065891611660797,0.0193363098738723,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,query_weighted_log_odds_ratio,58,0.6632412304125708,0.0223591169358332,58.0,0.0,0.0857988165680473,0.0,58,0.6632412304125708,49,0.6496670714946644,49,0.6496670714946644
vehicle,global_topk,query_weighted_log_odds_ratio_log_tp,98,0.6481041568202012,0.0140538051694451,98.0,0.0,0.1449704142011834,0.0,83,0.6440488209890605,58,0.6369275929590482,58,0.6369275929590482
vehicle,global_topk,query_weighted_precision,5,0.7065891611660797,0.0193363098738723,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,query_weighted_precision_log_tp,83,0.645907908300406,0.0213358516431779,83.0,0.0,0.1227810650887573,1.04638520070921e-17,58,0.6437351575949546,49,0.6297956089393527,49,0.6297956089393527
vehicle,global_topk,query_weighted_precision_sqrt_tp,58,0.6684196120077729,0.0250244804880829,58.0,0.0,0.0857988165680473,0.0,58,0.6684196120077729,41,0.6497003981591976,41,0.6497003981591976
vehicle,global_topk,query_weighted_wracc,83,0.5926489305743675,0.0283917572476723,83.0,0.0,0.1227810650887573,1.04638520070921e-17,83,0.5926489305743675,69,0.5758033210999031,69,0.5758033210999031
vehicle,global_topk,robustness,83,0.6001252250721546,0.0238013222068043,83.0,0.0,0.1227810650887573,1.04638520070921e-17,83,0.6001252250721546,69,0.5858039262862379,58,0.5758585026161669
vehicle,global_topk,simplicity_prior,5,0.7059046910978068,0.0192928032190294,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,stability,83,0.6001252250721546,0.0238013222068043,83.0,0.0,0.1227810650887573,1.04638520070921e-17,83,0.6001252250721546,69,0.5858039262862379,58,0.5758585026161669
vehicle,global_topk,support,24,0.3382212557081272,0.0251327956632493,24.0,0.0,0.0355029585798816,0.0,24,0.3382212557081272,17,0.3326838704867613,17,0.3326838704867613
vehicle,global_topk,supporter_opposer_ratio,5,0.7046314203457283,0.0205497660634033,5.0,0.0,0.0073964497041419,6.539907504432564e-19,1,0.6996876340265807,1,0.6996876340265807,1,0.6996876340265807
vehicle,global_topk,tn,567,0.1467238805208624,0.0126702334299952,567.0,0.0,0.8387573964497042,0.0,567,0.1467238805208624,567,0.1467238805208624,567,0.1467238805208624
vehicle,global_topk,tp,117,0.5845767086215305,0.0172813964414987,117.0,0.0,0.1730769230769229,2.09277040141842e-17,117,0.5845767086215305,83,0.5781341889026488,69,0.5620696040938582
vehicle,global_topk,wracc,24,0.3896977648612784,0.0266964904433485,24.0,0.0,0.0355029585798816,0.0,24,0.3896977648612784,24,0.3896977648612784,20,0.3761533982549014
vehicle,global_topk,youdens_j,24,0.3889934643814797,0.0262816753709451,24.0,0.0,0.0355029585798816,0.0,24,0.3889934643814797,24,0.3889934643814797,20,0.3746400462593991
vehicle,random_topk,random,1,0.2514421928878088,0.0133289656977668,1.0,0.0,0.0014792899408284,0.0,1,0.2514421928878088,1,0.2514421928878088,1,0.2514421928878088
page_blocks,global_topk,balanced_precision_proxy,337,0.3736293242349892,0.0154988498051854,337.0,0.0,0.0769757880310644,0.0,261,0.3731699572404027,93,0.3640463843809823,72,0.3552732640205883
page_blocks,global_topk,chi_squared,156,0.3653094944012325,0.0127100249311489,156.0,0.0,0.035632708999543,5.2319260035460495e-18,156,0.3653094944012325,156,0.3653094944012325,156,0.3653094944012325
page_blocks,global_topk,delta_stability,93,0.4553058437010778,0.0155000973687272,93.0,0.0,0.0212425765189583,2.615963001773025e-18,93,0.4553058437010778,93,0.4553058437010778,93,0.4553058437010778
page_blocks,global_topk,description_volume,1,0.7339353392132862,0.031573428389738,1.0,0.0,0.0002284148012791,0.0,1,0.7339353392132862,1,0.7339353392132862,1,0.7339353392132862
page_blocks,global_topk,error_rate,1,0.8133369270722568,0.0252604663981565,1.0,0.0,0.0002284148012791,0.0,1,0.8133369270722568,1,0.8133369270722568,1,0.8133369270722568
page_blocks,global_topk,fn,727,0.1892204042348411,0.0,727.0,0.0,0.1660575605299223,2.09277040141842e-17,727,0.1892204042348411,727,0.1892204042348411,727,0.1892204042348411
page_blocks,global_topk,fp,1,0.8155374342332895,0.0257242776093982,1.0,0.0,0.0002284148012791,0.0,1,0.8155374342332895,1,0.8155374342332895,1,0.8155374342332895
page_blocks,global_topk,g_test,56,0.3772491218916685,0.0141202351322446,56.0,0.0,0.0127912288716308,0.0,56,0.3772491218916685,33,0.373182893704898,33,0.373182893704898
page_blocks,global_topk,gini_gain,261,0.370780862114247,0.0131008714916984,261.0,0.0,0.059616263133851,5.2319260035460495e-18,261,0.370780862114247,43,0.3664954655919554,33,0.3523578532036482
page_blocks,global_topk,information_gain,56,0.3772491218916685,0.0141202351322446,56.0,0.0,0.0127912288716308,0.0,56,0.3772491218916685,33,0.373182893704898,33,0.373182893704898
page_blocks,global_topk,interval_tightness,1,0.8177467611871456,0.0244875396357465,1.0,0.0,0.0002284148012791,0.0,1,0.8177467611871456,1,0.8177467611871456,1,0.8177467611871456
page_blocks,global_topk,lift,727,0.1892204042348411,0.0,727.0,0.0,0.1660575605299223,2.09277040141842e-17,727,0.1892204042348411,727,0.1892204042348411,727,0.1892204042348411
page_blocks,global_topk,log_odds_ratio,72,0.2070143348967699,0.0098200968186538,72.0,0.0,0.0164458656920968,0.0,72,0.2070143348967699,43,0.2031782047504444,9,0.1969107501606582
page_blocks,global_topk,log_odds_ratio_log_tp,56,0.2031942719438992,0.0079212763070318,56.0,0.0,0.0127912288716308,0.0,56,0.2031942719438992,20,0.1980572079413092,7,0.1945885420650626
page_blocks,global_topk,matthews_correlation,156,0.3734510959399358,0.0124053618035892,156.0,0.0,0.035632708999543,5.2319260035460495e-18,156,0.3734510959399358,156,0.3734510959399358,156,0.3734510959399358
page_blocks,global_topk,precision,1,0.7883220117173673,0.0237714351336083,1.0,0.0,0.0002284148012791,0.0,1,0.7883220117173673,1,0.7883220117173673,1,0.7883220117173673
page_blocks,global_topk,precision_log_tp,26,0.2054875936898929,0.0076967463212091,26.0,0.0,0.005938784833257,6.539907504432564e-19,9,0.2044980835486129,7,0.2010659177574441,5,0.195835129977706
page_blocks,global_topk,precision_sqrt_tp,9,0.2073445570313934,0.0048320976092937,9.0,0.0,0.0020557332115121,0.0,9,0.2073445570313934,7,0.2039262958612224,7,0.2039262958612224
page_blocks,global_topk,query_binary_similarity,1,0.8177467611871456,0.0244875396357465,1.0,0.0,0.0002284148012791,0.0,1,0.8177467611871456,1,0.8177467611871456,1,0.8177467611871456
page_blocks,global_topk,query_numeric_similarity,1,0.8177467611871456,0.0244875396357465,1.0,0.0,0.0002284148012791,0.0,1,0.8177467611871456,1,0.8177467611871456,1,0.8177467611871456
page_blocks,global_topk,query_similarity,1,0.8177467611871456,0.0244875396357465,1.0,0.0,0.0002284148012791,0.0,1,0.8177467611871456,1,0.8177467611871456,1,0.8177467611871456
page_blocks,global_topk,query_weighted_log_odds_ratio,72,0.2069688126999859,0.0103016010798776,72.0,0.0,0.0164458656920968,0.0,43,0.2053889468501988,33,0.2014935769616109,9,0.1981054500749277
page_blocks,global_topk,query_weighted_log_odds_ratio_log_tp,56,0.2043084328686052,0.0083091125784359,56.0,0.0,0.0127912288716308,0.0,56,0.2043084328686052,26,0.1991889193517684,7,0.1945885420650626
page_blocks,global_topk,query_weighted_precision,1,0.8154827732944566,0.025629589093462,1.0,0.0,0.0002284148012791,0.0,1,0.8154827732944566,1,0.8154827732944566,1,0.8154827732944566
page_blocks,global_topk,query_weighted_precision_log_tp,33,0.208732799473984,0.0093537747042967,33.0,0.0,0.007537688442211,0.0,20,0.2081422975456813,16,0.2049097974751059,7,0.1992658124765763
page_blocks,global_topk,query_weighted_precision_sqrt_tp,33,0.2070919178475755,0.0089113681548494,33.0,0.0,0.007537688442211,0.0,9,0.2056767162694276,7,0.2010827047843119,7,0.2010827047843119
page_blocks,global_topk,query_weighted_wracc,72,0.3583195850166356,0.0051239460626562,72.0,0.0,0.0164458656920968,0.0,43,0.3548222444500428,26,0.3476956320637944,26,0.3476956320637944
page_blocks,global_topk,robustness,93,0.2236344491139738,0.0151777461259322,93.0,0.0,0.0212425765189583,2.615963001773025e-18,93,0.2236344491139738,93,0.2236344491139738,93,0.2236344491139738
page_blocks,global_topk,simplicity_prior,1,0.8177467611871456,0.0244875396357465,1.0,0.0,0.0002284148012791,0.0,1,0.8177467611871456,1,0.8177467611871456,1,0.8177467611871456
page_blocks,global_topk,stability,93,0.2236344491139738,0.0151777461259322,93.0,0.0,0.0212425765189583,2.615963001773025e-18,93,0.2236344491139738,93,0.2236344491139738,93,0.2236344491139738
page_blocks,global_topk,support,121,0.3508665292775562,0.0082612774264755,121.0,0.0,0.0276381909547738,0.0,121,0.3508665292775562,56,0.3409382215410045,56,0.3409382215410045
page_blocks,global_topk,supporter_opposer_ratio,1,0.7883220117173673,0.0237714351336083,1.0,0.0,0.0002284148012791,0.0,1,0.7883220117173673,1,0.7883220117173673,1,0.7883220117173673
page_blocks,global_topk,tn,727,0.1892204042348411,0.0,727.0,0.0,0.1660575605299223,2.09277040141842e-17,727,0.1892204042348411,727,0.1892204042348411,727,0.1892204042348411
page_blocks,global_topk,tp,9,0.2112842011828792,0.0036463377983752,9.0,0.0,0.0020557332115121,0.0,9,0.2112842011828792,7,0.2074088663584667,7,0.2074088663584667
page_blocks,global_topk,wracc,72,0.3570779768345348,0.0056298449655228,72.0,0.0,0.0164458656920968,0.0,56,0.3548896563298656,33,0.349738660995402,26,0.3417647706734636
page_blocks,global_topk,youdens_j,337,0.3736293242349892,0.0154988498051854,337.0,0.0,0.0769757880310644,0.0,261,0.3731699572404027,93,0.3640463843809823,72,0.3552732640205883
page_blocks,random_topk,random,1,0.1980623867229893,0.0018821191857864,1.0,0.0,0.0002284148012791,0.0,1,0.1980623867229893,1,0.1980623867229893,1,0.1980623867229893
glass,global_topk,balanced_precision_proxy,152,0.119341865213318,0.0200324604132551,152.0,0.0,0.888888888888889,8.37108160567368e-17,152,0.119341865213318,152,0.119341865213318,152,0.119341865213318
glass,global_topk,chi_squared,152,0.1323687159965193,0.020697283256119,152.0,0.0,0.888888888888889,8.37108160567368e-17,152,0.1323687159965193,152,0.1323687159965193,76,0.1271446954667359
glass,global_topk,delta_stability,8,0.4975948947160864,0.044496706030348,8.0,0.0,0.0467836257309941,0.0,6,0.4943391681447837,5,0.489041615005925,5,0.489041615005925
glass,global_topk,description_volume,1,0.6599185593472956,0.0815112125007646,1.0,0.0,0.0058479532163742,0.0,1,0.6599185593472956,1,0.6599185593472956,1,0.6599185593472956
glass,global_topk,error_rate,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,fn,171,0.0862068965517241,0.0,171.0,0.0,1.0,0.0,171,0.0862068965517241,171,0.0862068965517241,171,0.0862068965517241
glass,global_topk,fp,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,g_test,1,0.1899944989668946,0.0426262537198506,1.0,0.0,0.0058479532163742,0.0,1,0.1899944989668946,1,0.1899944989668946,1,0.1899944989668946
glass,global_topk,gini_gain,3,0.2034644147344007,0.0396590951562834,3.0,0.0,0.0175438596491228,0.0,1,0.2030921897983498,1,0.2030921897983498,1,0.2030921897983498
glass,global_topk,information_gain,1,0.1899944989668946,0.0426262537198506,1.0,0.0,0.0058479532163742,0.0,1,0.1899944989668946,1,0.1899944989668946,1,0.1899944989668946
glass,global_topk,interval_tightness,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,lift,152,0.1529086588012251,0.0178137758530132,152.0,0.0,0.888888888888889,8.37108160567368e-17,152,0.1529086588012251,76,0.1509892608884544,76,0.1509892608884544
glass,global_topk,log_odds_ratio,24,0.3350005447176482,0.0252142835338061,24.0,0.0,0.1403508771929824,0.0,17,0.3342028819839651,17,0.3342028819839651,17,0.3342028819839651
glass,global_topk,log_odds_ratio_log_tp,34,0.3323124031335577,0.0218666715808886,34.0,0.0,0.198830409356725,2.09277040141842e-17,34,0.3323124031335577,34,0.3323124031335577,24,0.3163066858337333
glass,global_topk,matthews_correlation,152,0.1323758682645411,0.0206985365957358,152.0,0.0,0.888888888888889,8.37108160567368e-17,152,0.1323758682645411,76,0.1291032094575935,76,0.1291032094575935
glass,global_topk,precision,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,precision_log_tp,38,0.3226429211847619,0.0263653524089772,38.0,0.0,0.2222222222222222,2.09277040141842e-17,34,0.3210541204328967,34,0.3210541204328967,30,0.3079658693359894
glass,global_topk,precision_sqrt_tp,38,0.3273419668447166,0.0189120267870309,38.0,0.0,0.2222222222222222,2.09277040141842e-17,34,0.3261454095374047,34,0.3261454095374047,24,0.3131576126846602
glass,global_topk,query_binary_similarity,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,query_numeric_similarity,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,query_similarity,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,query_weighted_log_odds_ratio,38,0.3367532095132687,0.0267066997340301,38.0,0.0,0.2222222222222222,2.09277040141842e-17,17,0.3351157175432305,17,0.3351157175432305,17,0.3351157175432305
glass,global_topk,query_weighted_log_odds_ratio_log_tp,34,0.3301289235739051,0.0219946881196873,34.0,0.0,0.198830409356725,2.09277040141842e-17,34,0.3301289235739051,30,0.3242563223392344,24,0.3175644581329616
glass,global_topk,query_weighted_precision,1,0.6675152783006417,0.0832704419434796,1.0,0.0,0.0058479532163742,0.0,1,0.6675152783006417,1,0.6675152783006417,1,0.6675152783006417
glass,global_topk,query_weighted_precision_log_tp,38,0.3243263943933504,0.0180182541677646,38.0,0.0,0.2222222222222222,2.09277040141842e-17,34,0.3230103146051916,30,0.3158804652915111,24,0.3113514740296355
