dataset,seed,repeat,method,metric,k,primary_f1,macro_f1,macro_f1_percent,cv_macro_f1,best_params,elapsed_seconds,status,error,source_classifier,source_dataset,n_train,n_test,n_features,n_classes,primary_metric,primary_value,secondary_metric,secondary_value,tertiary_metric,tertiary_value,avg_rrc_size,max_rrc_size,rrc_rc_ratio
ionosphere,2004,7,naive_bayes,imported_baseline,,0.903532608695652,0.903532608695652,90.3532608695652,0.8775054344514703,"{""var_smoothing"": 1e-07}",0.017,ok,,naive_bayes,ionosphere,280,71,34,2,size,138.0,,,,,,,
ionosphere,2005,8,naive_bayes,imported_baseline,,0.9204927211646136,0.9204927211646136,92.04927211646137,0.8774833418796268,"{""var_smoothing"": 1e-08}",0.016,ok,,naive_bayes,ionosphere,280,71,34,2,size,138.0,,,,,,,
ionosphere,2006,9,naive_bayes,imported_baseline,,0.9220978714066272,0.9220978714066272,92.20978714066273,0.8764049582831335,"{""var_smoothing"": 1e-07}",0.018,ok,,naive_bayes,ionosphere,280,71,34,2,size,138.0,,,,,,,
ionosphere,2007,10,naive_bayes,imported_baseline,,0.8426418439716312,0.8426418439716312,84.26418439716312,0.8964461064859458,"{""var_smoothing"": 1e-07}",0.018,ok,,naive_bayes,ionosphere,280,71,34,2,size,138.0,,,,,,,
ionosphere,1998,1,random_forest,imported_baseline,,0.9012059369202226,0.9012059369202226,90.12059369202224,0.9297525535753411,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.402,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,300.0,max_depth,5.0,,,,,
ionosphere,1999,2,random_forest,imported_baseline,,0.9220978714066272,0.9220978714066272,92.20978714066273,0.9236567334055988,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",6.448,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,100.0,max_depth,10.0,,,,,
ionosphere,2000,3,random_forest,imported_baseline,,0.9393162393162392,0.9393162393162392,93.93162393162392,0.912518571036235,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.428,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,300.0,max_depth,10.0,,,,,
ionosphere,2001,4,random_forest,imported_baseline,,0.9012059369202226,0.9012059369202226,90.12059369202224,0.937194919631834,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",5.3,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,100.0,max_depth,5.0,,,,,
ionosphere,2002,5,random_forest,imported_baseline,,0.9204927211646136,0.9204927211646136,92.04927211646137,0.9370844120802716,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}",6.52,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,300.0,max_depth,5.0,,,,,
ionosphere,2003,6,random_forest,imported_baseline,,0.9220978714066272,0.9220978714066272,92.20978714066273,0.9289140577954738,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",6.491,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,100.0,max_depth,10.0,,,,,
ionosphere,2004,7,random_forest,imported_baseline,,0.9532587228439764,0.9532587228439764,95.32587228439763,0.9285346607769104,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",6.591,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,300.0,max_depth,5.0,,,,,
ionosphere,2005,8,random_forest,imported_baseline,,1.0,1.0,100.0,0.9204683735368666,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.559,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,300.0,max_depth,5.0,,,,,
ionosphere,2006,9,random_forest,imported_baseline,,0.9532587228439764,0.9532587228439764,95.32587228439763,0.9297858266438624,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.475,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,300.0,max_depth,10.0,,,,,
ionosphere,2007,10,random_forest,imported_baseline,,0.874113475177305,0.874113475177305,87.41134751773049,0.9414110795161094,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",5.436,ok,,random_forest,ionosphere,280,71,34,2,n_estimators,100.0,max_depth,10.0,,,,,
ionosphere,1998,1,svm,imported_baseline,,0.918671248568156,0.918671248568156,91.86712485681558,0.944897490824253,"{""C"": 1.0, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.104,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,107.0,size,3747.0,,,,,
ionosphere,1999,2,svm,imported_baseline,,1.0,1.0,100.0,0.947930000091802,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.081,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,77.0,size,2697.0,,,,,
ionosphere,2000,3,svm,imported_baseline,,0.9696581196581197,0.9696581196581197,96.96581196581197,0.927028288145018,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.077,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,72.0,size,2522.0,,,,,
ionosphere,2001,4,svm,imported_baseline,,0.918671248568156,0.918671248568156,91.86712485681558,0.9487585207421236,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.089,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,106.0,size,3712.0,,,,,
ionosphere,2002,5,svm,imported_baseline,,0.9356884057971016,0.9356884057971016,93.56884057971016,0.9361782519028374,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.071,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,66.0,size,2312.0,,,,,
ionosphere,2003,6,svm,imported_baseline,,0.9370567375886524,0.9370567375886524,93.70567375886525,0.9442687800582537,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.093,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,73.0,size,2557.0,,,,,
ionosphere,2004,7,svm,imported_baseline,,0.9522956326987682,0.9522956326987682,95.22956326987682,0.9483688002793988,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.086,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,77.0,size,2697.0,,,,,
ionosphere,2005,8,svm,imported_baseline,,0.9685283687943262,0.9685283687943262,96.85283687943264,0.936358412163212,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.071,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,74.0,size,2592.0,,,,,
ionosphere,2006,9,svm,imported_baseline,,0.9522956326987682,0.9522956326987682,95.22956326987682,0.9330249921584424,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.073,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,82.0,size,2872.0,,,,,
ionosphere,2007,10,svm,imported_baseline,,0.874113475177305,0.874113475177305,87.41134751773049,0.944414635588392,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.078,ok,,svm,ionosphere,280,71,34,2,n_support_vectors,99.0,size,3467.0,,,,,
ionosphere,1998,1,xgboost,imported_baseline,,0.8832511158092553,0.8832511158092553,88.32511158092554,0.9364103679965252,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.207,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,50.0,max_depth,5.0,,,,,
ionosphere,1999,2,xgboost,imported_baseline,,0.9522956326987682,0.9522956326987682,95.22956326987682,0.9194843392899767,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.225,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,50.0,max_depth,5.0,,,,,
ionosphere,2000,3,xgboost,imported_baseline,,0.9532587228439764,0.9532587228439764,95.32587228439763,0.920894653801112,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.258,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,200.0,max_depth,5.0,,,,,
ionosphere,2001,4,xgboost,imported_baseline,,0.8647619047619048,0.8647619047619048,86.47619047619048,0.9372180927633396,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.232,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,200.0,max_depth,3.0,,,,,
ionosphere,2002,5,xgboost,imported_baseline,,0.9204927211646136,0.9204927211646136,92.04927211646137,0.9285320889935164,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.221,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,100.0,max_depth,3.0,,,,,
ionosphere,2003,6,xgboost,imported_baseline,,0.903532608695652,0.903532608695652,90.3532608695652,0.9316726640369446,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.248,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,200.0,max_depth,5.0,,,,,
ionosphere,2004,7,xgboost,imported_baseline,,0.9532587228439764,0.9532587228439764,95.32587228439763,0.9363948158685002,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.249,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,200.0,max_depth,5.0,,,,,
ionosphere,2005,8,xgboost,imported_baseline,,0.9844195742813254,0.9844195742813254,98.44195742813254,0.9286398094164908,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.248,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,200.0,max_depth,5.0,,,,,
ionosphere,2006,9,xgboost,imported_baseline,,0.9685283687943262,0.9685283687943262,96.85283687943264,0.9292554447853656,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.225,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,50.0,max_depth,5.0,,,,,
ionosphere,2007,10,xgboost,imported_baseline,,0.8765217391304347,0.8765217391304347,87.65217391304347,0.9249246084862524,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.228,ok,,xgboost,ionosphere,280,71,34,2,n_estimators,100.0,max_depth,3.0,,,,,
parkinsons,1998,1,decision_tree,imported_baseline,,0.7367405978784957,0.7367405978784957,73.67405978784957,0.7924761295822677,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.096,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,10.0,max_path_features,6.0,avg_path_features,4.435897435897436,,,
parkinsons,1999,2,decision_tree,imported_baseline,,0.837092731829574,0.837092731829574,83.7092731829574,0.8420288721549227,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.069,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,10.0,max_path_features,4.0,avg_path_features,2.5128205128205128,,,
parkinsons,2000,3,decision_tree,imported_baseline,,0.6060606060606061,0.6060606060606061,60.60606060606061,0.8513685942604468,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.069,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,5.0,max_path_features,4.0,avg_path_features,2.3846153846153846,,,
parkinsons,2001,4,decision_tree,imported_baseline,,0.685483870967742,0.685483870967742,68.5483870967742,0.833796710173431,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.063,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,5.0,max_path_features,5.0,avg_path_features,4.0,,,
parkinsons,2002,5,decision_tree,imported_baseline,,0.9022556390977444,0.9022556390977444,90.22556390977444,0.844910827794123,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.092,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,5.0,max_path_features,4.0,avg_path_features,3.128205128205128,,,
parkinsons,2003,6,decision_tree,imported_baseline,,0.8733766233766234,0.8733766233766234,87.33766233766234,0.8337793453938636,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.068,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,10.0,max_path_features,6.0,avg_path_features,2.9743589743589745,,,
parkinsons,2004,7,decision_tree,imported_baseline,,0.810064935064935,0.810064935064935,81.0064935064935,0.826645704395065,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",0.073,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,10.0,max_path_features,7.0,avg_path_features,4.461538461538462,,,
parkinsons,2005,8,decision_tree,imported_baseline,,0.7310344827586206,0.7310344827586206,73.10344827586206,0.838939868478049,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.06,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,10.0,max_path_features,6.0,avg_path_features,3.6666666666666665,,,
parkinsons,2006,9,decision_tree,imported_baseline,,0.711111111111111,0.711111111111111,71.1111111111111,0.8080304067912764,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.083,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,10.0,max_path_features,5.0,avg_path_features,4.0256410256410255,,,
parkinsons,2007,10,decision_tree,imported_baseline,,0.8119575699132111,0.8119575699132111,81.1957569913211,0.7906200207284237,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.069,ok,,decision_tree,parkinsons,156,39,22,2,configured_max_depth,5.0,max_path_features,5.0,avg_path_features,3.5384615384615383,,,
parkinsons,1998,1,fcalc_deterministic,imported_baseline,,0.8017429193899781,0.8017429193899781,80.17429193899781,0.6953526136285527,"{""cv_f1"": 0.6953526136285527, ""family"": ""proximity"", ""method"": ""proximity""}",2.174,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,1999,2,fcalc_deterministic,imported_baseline,,0.7450980392156863,0.7450980392156863,74.50980392156863,0.7510524999920547,"{""cv_f1"": 0.7510524999920547, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.172,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2000,3,fcalc_deterministic,imported_baseline,,0.784189723320158,0.784189723320158,78.4189723320158,0.7393056678210443,"{""cv_f1"": 0.7393056678210443, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.155,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2001,4,fcalc_deterministic,imported_baseline,,0.5828877005347595,0.5828877005347595,58.28877005347594,0.7423192624135863,"{""cv_f1"": 0.7423192624135863, ""family"": ""proximity"", ""method"": ""proximity""}",2.206,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2002,5,fcalc_deterministic,imported_baseline,,0.7055593685655457,0.7055593685655457,70.55593685655457,0.7305057645047534,"{""cv_f1"": 0.7305057645047534, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.169,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2003,6,fcalc_deterministic,imported_baseline,,0.7291666666666666,0.7291666666666666,72.91666666666666,0.6681610613734795,"{""cv_f1"": 0.6681610613734795, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.182,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2004,7,fcalc_deterministic,imported_baseline,,0.7291666666666666,0.7291666666666666,72.91666666666666,0.7215759335946219,"{""cv_f1"": 0.7215759335946219, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.163,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2005,8,fcalc_deterministic,imported_baseline,,0.6820652173913043,0.6820652173913043,68.20652173913044,0.7097933896085372,"{""cv_f1"": 0.7097933896085372, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.158,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2006,9,fcalc_deterministic,imported_baseline,,0.7214285714285714,0.7214285714285714,72.14285714285714,0.6968690023426867,"{""cv_f1"": 0.6968690023426867, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.158,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,2007,10,fcalc_deterministic,imported_baseline,,0.8194444444444444,0.8194444444444444,81.94444444444444,0.701768995867494,"{""cv_f1"": 0.701768995867494, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.174,ok,,fcalc,parkinsons,156,39,22,2,size,3432.0,,,,,,,
parkinsons,1998,1,fcalc_randomized,imported_baseline,,0.7111111111111111,0.7111111111111111,71.11111111111111,0.7653526949241235,"{""cv_f1"": 0.7653526949241235, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 5}",7.263,ok,,fcalc_rand,parkinsons,156,39,22,2,size,1320.0,num_iters,30.0,,,,,
parkinsons,1999,2,fcalc_randomized,imported_baseline,,0.8655172413793104,0.8655172413793104,86.55172413793105,0.7518775995246584,"{""cv_f1"": 0.7518775995246584, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 3}",7.883,ok,,fcalc_rand,parkinsons,156,39,22,2,size,440.0,num_iters,10.0,,,,,
parkinsons,2000,3,fcalc_randomized,imported_baseline,,0.6285714285714286,0.6285714285714286,62.85714285714285,0.7955979102292584,"{""cv_f1"": 0.7955979102292584, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 3}",7.872,ok,,fcalc_rand,parkinsons,156,39,22,2,size,880.0,num_iters,20.0,,,,,
parkinsons,2001,4,fcalc_randomized,imported_baseline,,0.6432090077410275,0.6432090077410275,64.32090077410275,0.80839302991312,"{""cv_f1"": 0.80839302991312, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 7}",7.88,ok,,fcalc_rand,parkinsons,156,39,22,2,size,2200.0,num_iters,50.0,,,,,
parkinsons,2002,5,fcalc_randomized,imported_baseline,,0.561111111111111,0.561111111111111,56.1111111111111,0.7719638932496075,"{""cv_f1"": 0.7719638932496075, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 7}",7.915,ok,,fcalc_rand,parkinsons,156,39,22,2,size,440.0,num_iters,10.0,,,,,
parkinsons,2003,6,fcalc_randomized,imported_baseline,,0.8194444444444444,0.8194444444444444,81.94444444444444,0.7630122346017215,"{""cv_f1"": 0.7630122346017215, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 3}",7.637,ok,,fcalc_rand,parkinsons,156,39,22,2,size,440.0,num_iters,10.0,,,,,
parkinsons,2004,7,fcalc_randomized,imported_baseline,,0.7641129032258065,0.7641129032258065,76.41129032258065,0.8026726844583987,"{""cv_f1"": 0.8026726844583987, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 6}",7.843,ok,,fcalc_rand,parkinsons,156,39,22,2,size,1320.0,num_iters,30.0,,,,,
parkinsons,2005,8,fcalc_randomized,imported_baseline,,0.8260481712756467,0.8260481712756467,82.60481712756467,0.7827918360114274,"{""cv_f1"": 0.7827918360114274, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 40, ""subsample_size"": 6}",7.817,ok,,fcalc_rand,parkinsons,156,39,22,2,size,1760.0,num_iters,40.0,,,,,
parkinsons,2006,9,fcalc_randomized,imported_baseline,,0.6285714285714286,0.6285714285714286,62.85714285714285,0.8045399019598912,"{""cv_f1"": 0.8045399019598912, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 4}",7.679,ok,,fcalc_rand,parkinsons,156,39,22,2,size,440.0,num_iters,10.0,,,,,
parkinsons,2007,10,fcalc_randomized,imported_baseline,,0.676923076923077,0.676923076923077,67.6923076923077,0.8285942583252612,"{""cv_f1"": 0.8285942583252612, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 3}",7.877,ok,,fcalc_rand,parkinsons,156,39,22,2,size,1760.0,num_iters,40.0,,,,,
parkinsons,1998,1,ips_knn,imported_baseline,,0.9277777777777778,0.9277777777777778,92.7777777777778,0.8884100153973211,"{""k"": 4}",6.541,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.4871794871794872,max_rrc_size,10.0,,,3.4871794871794872,10.0,0.1585081585081585
parkinsons,1999,2,ips_knn,imported_baseline,,0.8956289027653881,0.8956289027653881,89.56289027653881,0.8803085173463323,"{""k"": 1}",7.967,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.4615384615384617,max_rrc_size,10.0,,,3.4615384615384617,10.0,0.1573426573426573
parkinsons,2000,3,ips_knn,imported_baseline,,0.8871745419479267,0.8871745419479267,88.71745419479267,0.9281050901586472,"{""k"": 1}",8.045,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.2564102564102564,max_rrc_size,5.0,,,3.2564102564102564,5.0,0.148018648018648
parkinsons,2001,4,ips_knn,imported_baseline,,0.9022556390977444,0.9022556390977444,90.22556390977444,0.918097674967423,"{""k"": 1}",7.928,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.051282051282051,max_rrc_size,5.0,,,3.051282051282051,5.0,0.1386946386946387
parkinsons,2002,5,ips_knn,imported_baseline,,0.9674185463659148,0.9674185463659148,96.74185463659148,0.9297319424223588,"{""k"": 4}",8.194,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.102564102564102,max_rrc_size,5.0,,,3.102564102564102,5.0,0.141025641025641
parkinsons,2003,6,ips_knn,imported_baseline,,0.9674185463659148,0.9674185463659148,96.74185463659148,0.8417942302693856,"{""k"": 1}",8.198,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.3076923076923075,max_rrc_size,6.0,,,3.3076923076923075,6.0,0.1503496503496503
parkinsons,2004,7,ips_knn,imported_baseline,,0.9327586206896552,0.9327586206896552,93.27586206896552,0.8958112375384936,"{""k"": 4}",7.998,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.435897435897436,max_rrc_size,9.0,,,3.435897435897436,9.0,0.1561771561771561
parkinsons,2005,8,ips_knn,imported_baseline,,0.837092731829574,0.837092731829574,83.7092731829574,0.8845273597709677,"{""k"": 5}",7.923,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.615384615384616,max_rrc_size,7.0,,,3.615384615384616,7.0,0.1643356643356643
parkinsons,2006,9,ips_knn,imported_baseline,,0.8871745419479267,0.8871745419479267,88.71745419479267,0.8740952177972637,"{""k"": 3}",7.916,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.6666666666666665,max_rrc_size,7.0,,,3.6666666666666665,7.0,0.1666666666666666
parkinsons,2007,10,ips_knn,imported_baseline,,0.9652096342551292,0.9652096342551292,96.52096342551292,0.940043341693172,"{""k"": 1}",7.939,ok,,ips_knn,parkinsons,156,39,22,2,avg_rrc_size,3.743589743589744,max_rrc_size,16.0,,,3.743589743589744,16.0,0.1701631701631701
parkinsons,1998,1,knn,imported_baseline,,0.9277777777777778,0.9277777777777778,92.7777777777778,0.8816434233267776,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.471,ok,,knn,parkinsons,156,39,22,2,size,22.0,,,,,,,
parkinsons,1999,2,knn,imported_baseline,,0.8956289027653881,0.8956289027653881,89.56289027653881,0.8803085173463323,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.389,ok,,knn,parkinsons,156,39,22,2,size,22.0,,,,,,,
parkinsons,2000,3,knn,imported_baseline,,0.8871745419479267,0.8871745419479267,88.71745419479267,0.9107291790740824,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.389,ok,,knn,parkinsons,156,39,22,2,size,22.0,,,,,,,
parkinsons,2001,4,knn,imported_baseline,,0.9022556390977444,0.9022556390977444,90.22556390977444,0.9034360322605643,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.412,ok,,knn,parkinsons,156,39,22,2,size,22.0,,,,,,,
parkinsons,2002,5,knn,imported_baseline,,0.9674185463659148,0.9674185463659148,96.74185463659148,0.917108761671608,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.405,ok,,knn,parkinsons,156,39,22,2,size,22.0,,,,,,,
parkinsons,2003,6,knn,imported_baseline,,0.9674185463659148,0.9674185463659148,96.74185463659148,0.8484857530323369,"{""n_neighbors"": 1, ""weights"": ""uniform""}",0.403,ok,,knn,parkinsons,156,39,22,2,size,22.0,,,,,,,
