dataset,classifier,repeat,split_seed,macro_f1,macro_f1_percent,cv_macro_f1,best_params,elapsed_seconds,status,error
glass,fcalc,2,1999,0.4786435786435787,47.86435786435787,0.4812774214090003,"{""cv_f1"": 0.48127742140900037, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.41,ok,
glass,fcalc,3,2000,0.4052188552188552,40.52188552188552,0.3948140673253116,"{""cv_f1"": 0.39481406732531166, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.419,ok,
glass,fcalc,4,2001,0.5305536568694463,53.05536568694463,0.445166861839496,"{""cv_f1"": 0.44516686183949605, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.445,ok,
glass,fcalc,5,2002,0.4182817182817182,41.82817182817183,0.4592115988586576,"{""cv_f1"": 0.4592115988586576, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.446,ok,
glass,fcalc,6,2003,0.3518614718614719,35.18614718614719,0.4252564102564102,"{""cv_f1"": 0.42525641025641026, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.443,ok,
glass,fcalc,7,2004,0.4638418964076859,46.3841896407686,0.4095936053779191,"{""cv_f1"": 0.4095936053779191, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.419,ok,
glass,fcalc,8,2005,0.2659313725490196,26.59313725490196,0.4818596526929859,"{""cv_f1"": 0.4818596526929859, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.419,ok,
glass,fcalc,9,2006,0.4483405483405483,44.83405483405483,0.4062171470504804,"{""cv_f1"": 0.4062171470504804, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.426,ok,
glass,fcalc,10,2007,0.5171303831150379,51.71303831150379,0.4392428790765149,"{""cv_f1"": 0.43924287907651494, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",2.424,ok,
glass,fcalc_rand,1,1998,0.5701149425287356,57.01149425287356,0.5100828596145518,"{""cv_f1"": 0.5100828596145518, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 1}",11.564,ok,
glass,fcalc_rand,2,1999,0.4809779825908858,48.09779825908858,0.466943708709749,"{""cv_f1"": 0.46694370870974905, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 1}",11.329,ok,
glass,fcalc_rand,3,2000,0.4575998075998075,45.75998075998076,0.4528507120026839,"{""cv_f1"": 0.45285071200268395, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 1}",11.624,ok,
glass,fcalc_rand,4,2001,0.442702890978753,44.2702890978753,0.4859677083567691,"{""cv_f1"": 0.48596770835676917, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 20, ""subsample_size"": 2}",11.842,ok,
glass,fcalc_rand,5,2002,0.4331261331261331,43.31261331261331,0.5053702053211857,"{""cv_f1"": 0.5053702053211857, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 30, ""subsample_size"": 1}",11.927,ok,
glass,fcalc_rand,6,2003,0.2759259259259259,27.59259259259259,0.5045288337393601,"{""cv_f1"": 0.5045288337393601, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 10, ""subsample_size"": 2}",11.754,ok,
glass,fcalc_rand,7,2004,0.4123677248677249,41.23677248677249,0.440825247425732,"{""cv_f1"": 0.440825247425732, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 1}",12.028,ok,
glass,fcalc_rand,8,2005,0.2304292929292929,23.04292929292929,0.4999264262307741,"{""cv_f1"": 0.4999264262307741, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 1}",11.816,ok,
glass,fcalc_rand,9,2006,0.4386400955366472,43.86400955366472,0.4399681079154763,"{""cv_f1"": 0.43996810791547636, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 10, ""subsample_size"": 2}",11.78,ok,
glass,fcalc_rand,10,2007,0.4735767013853777,47.35767013853777,0.4205424674627573,"{""cv_f1"": 0.4205424674627573, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 1}",12.006,ok,
ionosphere,naive_bayes,1,1998,0.8682745825602969,86.82745825602969,0.897567662166076,"{""var_smoothing"": 1e-07}",0.023,ok,
ionosphere,naive_bayes,2,1999,0.8886898096304592,88.86898096304591,0.8909502148191748,"{""var_smoothing"": 1e-07}",0.018,ok,
ionosphere,naive_bayes,3,2000,0.8426418439716312,84.26418439716312,0.859130918208274,"{""var_smoothing"": 1e-09}",0.018,ok,
ionosphere,naive_bayes,4,2001,0.8536082474226804,85.36082474226804,0.8854941676567846,"{""var_smoothing"": 1e-07}",0.018,ok,
ionosphere,naive_bayes,5,2002,0.859776168531929,85.9776168531929,0.908790575438016,"{""var_smoothing"": 1e-07}",0.019,ok,
ionosphere,naive_bayes,6,2003,0.903532608695652,90.3532608695652,0.8925789923598142,"{""var_smoothing"": 1e-07}",0.018,ok,
ionosphere,naive_bayes,7,2004,0.903532608695652,90.3532608695652,0.8775054344514703,"{""var_smoothing"": 1e-07}",0.017,ok,
ionosphere,naive_bayes,8,2005,0.9204927211646136,92.04927211646137,0.8774833418796268,"{""var_smoothing"": 1e-08}",0.016,ok,
ionosphere,naive_bayes,9,2006,0.9220978714066272,92.20978714066273,0.8764049582831335,"{""var_smoothing"": 1e-07}",0.018,ok,
ionosphere,naive_bayes,10,2007,0.8426418439716312,84.26418439716312,0.8964461064859458,"{""var_smoothing"": 1e-07}",0.018,ok,
ionosphere,xgboost,1,1998,0.8832511158092553,88.32511158092554,0.9364103679965252,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.207,ok,
ionosphere,xgboost,2,1999,0.9522956326987682,95.22956326987682,0.9194843392899767,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.225,ok,
ionosphere,xgboost,3,2000,0.9532587228439764,95.32587228439763,0.920894653801112,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.258,ok,
ionosphere,xgboost,4,2001,0.8647619047619048,86.47619047619048,0.9372180927633396,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.232,ok,
ionosphere,xgboost,5,2002,0.9204927211646136,92.04927211646137,0.9285320889935164,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.221,ok,
ionosphere,xgboost,6,2003,0.903532608695652,90.3532608695652,0.9316726640369446,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.248,ok,
ionosphere,xgboost,7,2004,0.9532587228439764,95.32587228439763,0.9363948158685002,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.249,ok,
ionosphere,xgboost,8,2005,0.9844195742813254,98.44195742813254,0.9286398094164908,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.248,ok,
ionosphere,xgboost,9,2006,0.9685283687943262,96.85283687943264,0.9292554447853656,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.225,ok,
ionosphere,xgboost,10,2007,0.8765217391304347,87.65217391304347,0.9249246084862524,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.228,ok,
ionosphere,ips_knn,1,1998,0.7258687258687258,72.58687258687257,0.8285439423948112,"{""k"": 1}",21.179,ok,
ionosphere,ips_knn,2,1999,0.8682745825602969,86.82745825602969,0.8313457075184024,"{""k"": 2}",21.097,ok,
ionosphere,ips_knn,3,2000,0.9055851063829786,90.55851063829786,0.8342848720829542,"{""k"": 1}",21.236,ok,
ionosphere,ips_knn,4,2001,0.7484817813765182,74.84817813765183,0.8401483417057347,"{""k"": 1}",21.117,ok,
ionosphere,ips_knn,5,2002,0.8647619047619048,86.47619047619048,0.8254261037055155,"{""k"": 3}",21.142,ok,
ionosphere,ips_knn,6,2003,0.7971428571428572,79.71428571428572,0.838449892939057,"{""k"": 4}",21.28,ok,
ionosphere,ips_knn,7,2004,0.8682745825602969,86.82745825602969,0.8246281299006932,"{""k"": 1}",21.196,ok,
ionosphere,ips_knn,8,2005,0.8353432282003711,83.5343228200371,0.8437318198657209,"{""k"": 1}",21.157,ok,
ionosphere,ips_knn,9,2006,0.8309523809523811,83.09523809523812,0.831020646450213,"{""k"": 2}",21.164,ok,
ionosphere,ips_knn,10,2007,0.7831806436457599,78.31806436457599,0.8452117117117117,"{""k"": 4}",21.145,ok,
ionosphere,knn,1,1998,0.7702265372168284,77.02265372168284,0.8701431050300809,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.519,ok,
ionosphere,knn,2,1999,0.907391304347826,90.7391304347826,0.8730119560004361,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.488,ok,
ionosphere,knn,3,2000,0.907391304347826,90.7391304347826,0.8779060673797516,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.501,ok,
ionosphere,knn,4,2001,0.811398212992031,81.13982129920309,0.8696136208371671,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.515,ok,
ionosphere,knn,5,2002,0.9220978714066272,92.20978714066273,0.8806056660938795,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.48,ok,
ionosphere,knn,6,2003,0.874113475177305,87.41134751773049,0.8837695635549663,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.51,ok,
ionosphere,knn,7,2004,0.903532608695652,90.3532608695652,0.8536898511635354,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.482,ok,
ionosphere,knn,8,2005,0.8713768115942029,87.13768115942028,0.8782188742102225,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.522,ok,
ionosphere,knn,9,2006,0.8886898096304592,88.86898096304591,0.8702517327693966,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.49,ok,
ionosphere,knn,10,2007,0.8909370199692781,89.0937019969278,0.8669708598015216,"{""n_neighbors"": 2, ""weights"": ""uniform""}",0.483,ok,
ionosphere,logistic_regression,1,1998,0.8259803921568627,82.59803921568627,0.8756687526637059,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.179,ok,
ionosphere,logistic_regression,2,1999,0.9055851063829786,90.55851063829786,0.8593406037616564,"{""C"": 10, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.289,ok,
ionosphere,logistic_regression,3,2000,0.907391304347826,90.7391304347826,0.854876372989519,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.332,ok,
ionosphere,logistic_regression,4,2001,0.8353432282003711,83.5343228200371,0.8811458268114615,"{""C"": 10, ""penalty"": ""l2"", ""solver"": ""liblinear""}",30.277,ok,
ionosphere,logistic_regression,5,2002,0.859776168531929,85.9776168531929,0.8731835436293206,"{""C"": 10, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.36,ok,
ionosphere,logistic_regression,6,2003,0.7885452462772051,78.85452462772051,0.8811856511443557,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.206,ok,
ionosphere,logistic_regression,7,2004,0.8309523809523811,83.09523809523812,0.8636574361505869,"{""C"": 10, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.251,ok,
ionosphere,logistic_regression,8,2005,0.8309523809523811,83.09523809523812,0.8891963614725394,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.387,ok,
ionosphere,logistic_regression,9,2006,0.8682745825602969,86.82745825602969,0.8828640111466355,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.201,ok,
ionosphere,logistic_regression,10,2007,0.8536082474226804,85.36082474226804,0.8730970702367478,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",18.798,ok,
ionosphere,svm,1,1998,0.918671248568156,91.86712485681558,0.944897490824253,"{""C"": 1.0, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.104,ok,
ionosphere,svm,2,1999,1.0,100.0,0.947930000091802,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.081,ok,
ionosphere,svm,3,2000,0.9696581196581197,96.96581196581197,0.927028288145018,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.077,ok,
ionosphere,svm,4,2001,0.918671248568156,91.86712485681558,0.9487585207421236,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.089,ok,
ionosphere,svm,5,2002,0.9356884057971016,93.56884057971016,0.9361782519028374,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.071,ok,
ionosphere,svm,6,2003,0.9370567375886524,93.70567375886525,0.9442687800582537,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.093,ok,
ionosphere,svm,7,2004,0.9522956326987682,95.22956326987682,0.9483688002793988,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.086,ok,
ionosphere,svm,8,2005,0.9685283687943262,96.85283687943264,0.936358412163212,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.071,ok,
ionosphere,svm,9,2006,0.9522956326987682,95.22956326987682,0.9330249921584424,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.073,ok,
ionosphere,svm,10,2007,0.874113475177305,87.41134751773049,0.944414635588392,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.078,ok,
ionosphere,decision_tree,1,1998,0.9220978714066272,92.20978714066273,0.899938277391836,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.134,ok,
ionosphere,decision_tree,2,1999,0.8645325418698324,86.45325418698324,0.8737859937615493,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.108,ok,
ionosphere,decision_tree,3,2000,0.8886898096304592,88.86898096304591,0.8805275644000561,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.108,ok,
ionosphere,decision_tree,4,2001,0.8309523809523811,83.09523809523812,0.8871398323693924,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.111,ok,
ionosphere,decision_tree,5,2002,0.7572649572649572,75.72649572649573,0.8956563014915417,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.122,ok,
ionosphere,decision_tree,6,2003,0.8568868980963047,85.68868980963047,0.8959244468469334,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",0.093,ok,
ionosphere,decision_tree,7,2004,0.8623141564318035,86.23141564318036,0.8648787324788874,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",0.127,ok,
ionosphere,decision_tree,8,2005,0.9370567375886524,93.70567375886525,0.8900622291625142,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",0.12,ok,
ionosphere,decision_tree,9,2006,0.907391304347826,90.7391304347826,0.895041246654721,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",0.114,ok,
ionosphere,decision_tree,10,2007,0.8179487179487179,81.7948717948718,0.8996135621315972,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",0.118,ok,
ionosphere,random_forest,1,1998,0.9012059369202226,90.12059369202224,0.9297525535753411,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.402,ok,
ionosphere,random_forest,2,1999,0.9220978714066272,92.20978714066273,0.9236567334055988,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",6.448,ok,
ionosphere,random_forest,3,2000,0.9393162393162392,93.93162393162392,0.912518571036235,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.428,ok,
ionosphere,random_forest,4,2001,0.9012059369202226,90.12059369202224,0.937194919631834,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",5.3,ok,
ionosphere,random_forest,5,2002,0.9204927211646136,92.04927211646137,0.9370844120802716,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}",6.52,ok,
ionosphere,random_forest,6,2003,0.9220978714066272,92.20978714066273,0.9289140577954738,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",6.491,ok,
ionosphere,random_forest,7,2004,0.9532587228439764,95.32587228439763,0.9285346607769104,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",6.591,ok,
ionosphere,random_forest,8,2005,1.0,100.0,0.9204683735368666,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.559,ok,
ionosphere,random_forest,9,2006,0.9532587228439764,95.32587228439763,0.9297858266438624,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",6.475,ok,
ionosphere,random_forest,10,2007,0.874113475177305,87.41134751773049,0.9414110795161094,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",5.436,ok,
ionosphere,fcalc,1,1998,0.5450106805004578,54.501068050045774,0.7142622556904612,"{""cv_f1"": 0.7142622556904612, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.121,ok,
ionosphere,fcalc,2,1999,0.5450106805004578,54.501068050045774,0.5597186772467424,"{""cv_f1"": 0.5597186772467424, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.17,ok,
ionosphere,fcalc,3,2000,0.4740740740740741,47.40740740740741,0.5774966927132814,"{""cv_f1"": 0.5774966927132814, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.215,ok,
ionosphere,fcalc,4,2001,0.5773809523809524,57.73809523809524,0.6447333671413876,"{""cv_f1"": 0.6447333671413876, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.187,ok,
ionosphere,fcalc,5,2002,0.6079628015111886,60.796280151118864,0.6195455960161842,"{""cv_f1"": 0.6195455960161842, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.238,ok,
ionosphere,fcalc,6,2003,0.8055763007219319,80.55763007219319,0.7224924656326673,"{""cv_f1"": 0.7224924656326673, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.198,ok,
ionosphere,fcalc,7,2004,0.5773809523809524,57.73809523809524,0.6005186042461906,"{""cv_f1"": 0.6005186042461906, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.196,ok,
ionosphere,fcalc,8,2005,0.6644425910480956,66.44425910480956,0.6362453040849214,"{""cv_f1"": 0.6362453040849214, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.159,ok,
ionosphere,fcalc,9,2006,0.784412955465587,78.44129554655869,0.6872427541228965,"{""cv_f1"": 0.6872427541228965, ""family"": ""proximity"", ""method"": ""proximity-support""}",9.156,ok,
ionosphere,fcalc,10,2007,0.4925464570144986,49.25464570144986,0.4885524384277124,"{""cv_f1"": 0.4885524384277124, ""family"": ""standard"", ""method"": ""ratio-support""}",8.984,ok,
ionosphere,fcalc_rand,1,1998,0.6079628015111886,60.796280151118864,0.731407808538225,"{""cv_f1"": 0.731407808538225, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 40, ""subsample_size"": 4}",16.942,ok,
ionosphere,fcalc_rand,2,1999,0.7039904705181655,70.39904705181655,0.7579328257219016,"{""cv_f1"": 0.7579328257219016, ""family"": ""standard"", ""method"": ""standard-support"", ""num_iters"": 40, ""subsample_size"": 3}",16.895,ok,
ionosphere,fcalc_rand,3,2000,0.7974544656572307,79.74544656572307,0.7598253590892581,"{""cv_f1"": 0.7598253590892581, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 50, ""subsample_size"": 3}",16.874,ok,
ionosphere,fcalc_rand,4,2001,0.7932810750279956,79.32810750279955,0.7727392105069042,"{""cv_f1"": 0.7727392105069042, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 50, ""subsample_size"": 3}",15.748,ok,
ionosphere,fcalc_rand,5,2002,0.7796985815602837,77.96985815602837,0.8139531199283521,"{""cv_f1"": 0.8139531199283521, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 40, ""subsample_size"": 3}",17.008,ok,
ionosphere,fcalc_rand,6,2003,0.784412955465587,78.44129554655869,0.786650210262567,"{""cv_f1"": 0.786650210262567, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 40, ""subsample_size"": 3}",17.033,ok,
ionosphere,fcalc_rand,7,2004,0.874113475177305,87.41134751773049,0.760789288312812,"{""cv_f1"": 0.760789288312812, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 40, ""subsample_size"": 3}",16.981,ok,
ionosphere,fcalc_rand,8,2005,0.7908249158249159,79.08249158249158,0.7676797305713277,"{""cv_f1"": 0.7676797305713277, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 30, ""subsample_size"": 3}",16.708,ok,
ionosphere,fcalc_rand,9,2006,0.6337301587301587,63.37301587301587,0.6939665667485215,"{""cv_f1"": 0.6939665667485215, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 30, ""subsample_size"": 3}",16.905,ok,
ionosphere,fcalc_rand,10,2007,0.7694805194805195,76.94805194805195,0.7721398899146403,"{""cv_f1"": 0.7721398899146403, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 40, ""subsample_size"": 3}",16.212,ok,
breast_cancer,naive_bayes,1,1998,0.8725380579685216,87.25380579685216,0.9527158910668464,"{""var_smoothing"": 1e-09}",0.019,ok,
breast_cancer,naive_bayes,2,1999,0.922972972972973,92.29729729729728,0.9363629834345832,"{""var_smoothing"": 1e-09}",0.021,ok,
breast_cancer,naive_bayes,3,2000,0.962659679004258,96.2659679004258,0.9267671441847856,"{""var_smoothing"": 1e-09}",0.02,ok,
breast_cancer,naive_bayes,4,2001,0.9322062696457396,93.22062696457397,0.9382289455569413,"{""var_smoothing"": 1e-09}",0.019,ok,
breast_cancer,naive_bayes,5,2002,0.9521289997480472,95.21289997480471,0.9310985442462988,"{""var_smoothing"": 1e-09}",0.022,ok,
breast_cancer,naive_bayes,6,2003,0.9117571170551304,91.17571170551304,0.9455630193561227,"{""var_smoothing"": 1e-09}",0.02,ok,
breast_cancer,naive_bayes,7,2004,0.9526381387619444,95.26381387619442,0.9332708743172428,"{""var_smoothing"": 1e-09}",0.022,ok,
breast_cancer,naive_bayes,8,2005,0.8977745169968208,89.77745169968208,0.935878785964993,"{""var_smoothing"": 1e-09}",0.021,ok,
breast_cancer,naive_bayes,9,2006,0.9128366324016652,91.28366324016652,0.9408445881976196,"{""var_smoothing"": 1e-09}",0.021,ok,
breast_cancer,naive_bayes,10,2007,0.8830769230769231,88.3076923076923,0.9476438101013238,"{""var_smoothing"": 1e-09}",0.017,ok,
breast_cancer,xgboost,1,1998,0.9526381387619444,95.26381387619442,0.9693197164518924,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.282,ok,
breast_cancer,xgboost,2,1999,0.9614864864864864,96.14864864864865,0.9672852143765546,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.308,ok,
breast_cancer,xgboost,3,2000,1.0,100.0,0.962248457850436,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.312,ok,
breast_cancer,xgboost,4,2001,0.951575906889814,95.1575906889814,0.9693319474501644,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.307,ok,
breast_cancer,xgboost,5,2002,1.0,100.0,0.955526791508297,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",0.308,ok,
